SimNo,ExtThrs,FlexThrs,Prop0,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10,Prop11,Prop12,Prop13,Prop14,Prop15,Prop16,Prop17,Prop18,Prop19,Prop20,Prop21,Prop22,Prop23,Prop24,Prop25,Prop26,Prop27,Prop28,Prop29,Prop30,Prop31,Prop32,Prop33,Prop34,Prop35,Prop36,Prop37
171,0.5,1,1,0.9931034,0.9862069,0.9793103,0.9724138,0.9655172,0.9034483,0.8827586,0.862069,0.8551724,0.8482759,0.8413793,0.8206897,0.8137931,0.8068966,0.7862069,0.7724138,0.7655172,0.737931,0.7310345,0.7103448,0.7034483,0.6965517,0.662069,0.6551724,0.6413793,0.6137931,0.5793103,0.5103448,0.462069,0.4551724,0.4413793,0.4137931,0.3931034,0.3724138,0.3517241,0.0137931,0
172,0.5,1,1,0.9931034,0.9862069,0.9724138,0.9655172,0.9586207,0.9310345,0.9241379,0.9172414,0.9034483,0.8965517,0.8896552,0.862069,0.8551724,0.8482759,0.7862069,0.7793103,0.7655172,0.7103448,0.7034483,0.6965517,0.6827586,0.6758621,0.6344828,0.6137931,0.5931034,0.5862069,0.5793103,0.5586207,0.5517241,0.5448276,0.537931,0.5103448,0.4965517,0.4344828,0.3655172,0.3241379,0
173,0.5,1,1,0.9931034,0.9724138,0.9586207,0.9517241,0.9448276,0.9172414,0.8551724,0.8482759,0.8413793,0.8206897,0.7931034,0.737931,0.7310345,0.7241379,0.7034483,0.6965517,0.6482759,0.6206897,0.6068966,0.6,0.5931034,0.5724138,0.5655172,0.5586207,0.5517241,0.537931,0.5172414,0.4896552,0.4827586,0.4689655,0.4551724,0.4344828,0.4068966,0.3517241,0.3103448,0.2965517,0
174,0.5,1,1,0.9931034,0.9862069,0.9793103,0.9586207,0.9517241,0.9448276,0.937931,0.9310345,0.9241379,0.9172414,0.8965517,0.8896552,0.8758621,0.8482759,0.8413793,0.8206897,0.8137931,0.7724138,0.7172414,0.6896552,0.6827586,0.6758621,0.6689655,0.6551724,0.5655172,0.5586207,0.4896552,0.462069,0.4482759,0.4344828,0.4206897,0.4068966,0.3862069,0.3793103,0.337931,0.04137931,0
175,0.5,1,1,0.9793103,0.9586207,0.9517241,0.9448276,0.9172414,0.9103448,0.8482759,0.8275862,0.8206897,0.8137931,0.8068966,0.8,0.7448276,0.737931,0.7172414,0.7103448,0.7034483,0.6965517,0.662069,0.6551724,0.6275862,0.6206897,0.6137931,0.6,0.5931034,0.5724138,0.5448276,0.537931,0.5103448,0.4965517,0.4758621,0.4689655,0.4275862,0.3655172,0.3310345,0.0137931,0
176,0.5,1,1,0.9931034,0.9862069,0.9586207,0.9517241,0.9310345,0.8758621,0.8689655,0.8482759,0.8413793,0.8344828,0.8275862,0.8068966,0.7931034,0.7862069,0.7724138,0.7655172,0.7586207,0.6965517,0.6896552,0.6827586,0.6482759,0.6413793,0.5931034,0.537931,0.4965517,0.4896552,0.4827586,0.4689655,0.4551724,0.4413793,0.4275862,0.3862069,0.3793103,0.337931,0.3103448,0.2689655,0
177,0.5,1,1,0.9931034,0.9793103,0.9724138,0.9655172,0.9586207,0.9517241,0.9448276,0.937931,0.9310345,0.9103448,0.9034483,0.8965517,0.8758621,0.8482759,0.8344828,0.7655172,0.7586207,0.7517241,0.7448276,0.7310345,0.7241379,0.6965517,0.6896552,0.6827586,0.662069,0.6068966,0.5862069,0.5724138,0.5655172,0.5034483,0.462069,0.4482759,0.4206897,0.3931034,0.3448276,0.2965517,0
178,0.5,1,1,0.9931034,0.9862069,0.9655172,0.9586207,0.9517241,0.9448276,0.8827586,0.8275862,0.8206897,0.8,0.7931034,0.7724138,0.7448276,0.737931,0.7241379,0.7172414,0.7103448,0.7034483,0.6965517,0.6896552,0.662069,0.6413793,0.6206897,0.6137931,0.6068966,0.6,0.5862069,0.5724138,0.5172414,0.5034483,0.4827586,0.462069,0.4413793,0.3931034,0.337931,0.03448276,0
179,0.5,1,1,0.9931034,0.9310345,0.9241379,0.9172414,0.9103448,0.9034483,0.8965517,0.8896552,0.862069,0.8551724,0.8344828,0.8206897,0.8068966,0.7793103,0.7586207,0.7517241,0.6965517,0.6896552,0.6827586,0.6551724,0.6482759,0.6275862,0.6137931,0.6068966,0.5862069,0.5724138,0.5517241,0.537931,0.5310345,0.5034483,0.4758621,0.4482759,0.09655172,0.05517241,0.04137931,0.006896552,0
180,0.5,1,1,0.9931034,0.9862069,0.9724138,0.9172414,0.8896552,0.8827586,0.8758621,0.8689655,0.8482759,0.8206897,0.8137931,0.8068966,0.8,0.7793103,0.7724138,0.7655172,0.737931,0.7310345,0.6827586,0.6137931,0.6068966,0.6,0.5517241,0.5448276,0.5241379,0.5172414,0.5103448,0.4965517,0.4896552,0.4827586,0.4482759,0.4344828,0.4275862,0.3862069,0.337931,0.0137931,0
181,0.5,1,1,0.9931034,0.9862069,0.9586207,0.8965517,0.8896552,0.8827586,0.862069,0.8551724,0.8482759,0.7931034,0.7862069,0.7793103,0.7724138,0.7655172,0.7517241,0.7448276,0.737931,0.6758621,0.6689655,0.6275862,0.6206897,0.6137931,0.6068966,0.6,0.5724138,0.5586207,0.5517241,0.537931,0.4551724,0.4413793,0.4344828,0.4206897,0.3724138,0.3586207,0.3310345,0.3172414,0
182,0.5,1,1,0.9931034,0.9793103,0.9724138,0.9448276,0.937931,0.9103448,0.9034483,0.8896552,0.8827586,0.8689655,0.8551724,0.8482759,0.7931034,0.7862069,0.7655172,0.7586207,0.6965517,0.6896552,0.6758621,0.6689655,0.662069,0.6551724,0.6482759,0.6413793,0.6206897,0.6137931,0.6,0.5862069,0.5793103,0.5310345,0.5241379,0.5034483,0.4413793,0.4275862,0.4137931,0.3034483,0
183,0.5,1,1,0.9862069,0.9793103,0.9724138,0.9517241,0.937931,0.9310345,0.9241379,0.9172414,0.9103448,0.8413793,0.8137931,0.8068966,0.8,0.7862069,0.7793103,0.7724138,0.7448276,0.7241379,0.6965517,0.6896552,0.6827586,0.6551724,0.6482759,0.6344828,0.6137931,0.6068966,0.5931034,0.5172414,0.4965517,0.4758621,0.4344828,0.4068966,0.3862069,0.3724138,0.3241379,0.3172414,0
184,0.5,1,1,0.9448276,0.937931,0.9310345,0.9172414,0.9103448,0.9034483,0.8965517,0.8896552,0.8827586,0.8758621,0.8689655,0.8551724,0.8344828,0.8137931,0.8068966,0.737931,0.7103448,0.6551724,0.6482759,0.6275862,0.6137931,0.6,0.5724138,0.5655172,0.5448276,0.5310345,0.5172414,0.4689655,0.4482759,0.4344828,0.4206897,0.3724138,0.3310345,0.3241379,0.04137931,0.0137931,0
185,0.5,1,1,0.9931034,0.9862069,0.9793103,0.9724138,0.9655172,0.9586207,0.9448276,0.937931,0.8827586,0.8758621,0.8689655,0.8482759,0.8344828,0.8275862,0.8206897,0.8137931,0.8068966,0.7931034,0.7862069,0.7517241,0.7241379,0.6551724,0.6482759,0.6275862,0.5517241,0.5448276,0.5310345,0.4965517,0.4896552,0.462069,0.4482759,0.3862069,0.3724138,0.3586207,0.3172414,0.03448276,0
186,0.5,1,1,0.9931034,0.9724138,0.9655172,0.9103448,0.9034483,0.8965517,0.8689655,0.862069,0.8344828,0.8275862,0.8206897,0.7931034,0.7862069,0.7793103,0.7724138,0.7586207,0.7517241,0.7448276,0.7241379,0.7172414,0.6896552,0.6827586,0.6689655,0.662069,0.6482759,0.6344828,0.5724138,0.5586207,0.5034483,0.462069,0.4344828,0.3931034,0.3655172,0.3241379,0.3103448,0.0137931,0
187,0.5,1,1,0.9931034,0.9793103,0.9724138,0.9655172,0.937931,0.9310345,0.9241379,0.9172414,0.862069,0.8551724,0.8275862,0.8068966,0.7862069,0.7793103,0.7655172,0.7586207,0.7517241,0.6827586,0.6551724,0.6482759,0.6275862,0.6068966,0.6,0.5931034,0.5793103,0.5655172,0.537931,0.5310345,0.5103448,0.462069,0.4551724,0.4068966,0.3655172,0.3517241,0.2896552,0.2827586,0
188,0.5,1,1,0.937931,0.9310345,0.9241379,0.9034483,0.8965517,0.8896552,0.8827586,0.8758621,0.8689655,0.862069,0.8551724,0.8344828,0.8206897,0.8137931,0.7931034,0.7862069,0.7793103,0.7724138,0.7172414,0.6827586,0.6551724,0.6413793,0.6275862,0.6206897,0.6137931,0.6,0.5241379,0.5103448,0.4758621,0.4344828,0.4275862,0.4,0.3724138,0.3517241,0.337931,0.2896552,0
189,0.5,1,1,0.9862069,0.9724138,0.9655172,0.9586207,0.9517241,0.9448276,0.937931,0.9310345,0.9034483,0.8965517,0.8896552,0.8344828,0.8275862,0.8068966,0.8,0.7931034,0.7862069,0.7724138,0.7448276,0.737931,0.7241379,0.7103448,0.7034483,0.662069,0.6,0.5931034,0.5793103,0.5655172,0.5241379,0.5103448,0.5034483,0.4827586,0.4206897,0.3724138,0.3448276,0.3034483,0
190,0.5,1,1,0.9793103,0.9724138,0.9655172,0.9586207,0.9034483,0.8896552,0.8827586,0.8758621,0.8482759,0.7793103,0.7724138,0.7655172,0.7586207,0.7448276,0.7241379,0.7172414,0.6965517,0.6896552,0.6275862,0.6068966,0.6,0.5931034,0.5862069,0.5724138,0.537931,0.5310345,0.5034483,0.4965517,0.462069,0.4551724,0.4344828,0.3862069,0.3586207,0.3448276,0.04137931,0.0137931,0
191,0.5,1,1,0.9931034,0.9862069,0.9724138,0.9448276,0.937931,0.9310345,0.9241379,0.8551724,0.8482759,0.8344828,0.8206897,0.8137931,0.8,0.7793103,0.7724138,0.7655172,0.7586207,0.7034483,0.6896552,0.6827586,0.662069,0.6551724,0.6413793,0.6,0.5931034,0.5862069,0.5724138,0.5655172,0.5586207,0.5517241,0.5310345,0.4965517,0.4344828,0.4068966,0.337931,0.2965517,0
192,0.5,1,1,0.9793103,0.9724138,0.9655172,0.9586207,0.9517241,0.8896552,0.862069,0.8551724,0.8482759,0.8413793,0.8344828,0.8137931,0.8068966,0.8,0.7931034,0.7862069,0.7310345,0.7103448,0.7034483,0.6689655,0.6551724,0.6275862,0.6206897,0.6137931,0.6,0.5862069,0.5586207,0.5448276,0.4827586,0.4689655,0.4551724,0.4482759,0.4413793,0.4068966,0.3517241,0.03448276,0
193,0.5,1,1,0.9931034,0.9862069,0.9793103,0.9655172,0.8965517,0.8896552,0.8827586,0.8275862,0.8206897,0.8137931,0.8068966,0.8,0.7931034,0.7862069,0.7586207,0.7310345,0.7241379,0.6758621,0.6689655,0.662069,0.6482759,0.5931034,0.5862069,0.5655172,0.5586207,0.5517241,0.5448276,0.4689655,0.4413793,0.4275862,0.4137931,0.4,0.3793103,0.3448276,0.3172414,0.3034483,0
194,0.5,1,1,0.9931034,0.9862069,0.9793103,0.9586207,0.9517241,0.937931,0.9310345,0.9241379,0.8551724,0.8482759,0.8206897,0.8137931,0.7931034,0.7862069,0.7655172,0.7586207,0.7517241,0.737931,0.6896552,0.6827586,0.6689655,0.662069,0.6551724,0.6068966,0.6,0.5931034,0.537931,0.5310345,0.5172414,0.5103448,0.4689655,0.4413793,0.4344828,0.07586207,0.04827586,0.0137931,0
195,0.5,1,1,0.9931034,0.9655172,0.9586207,0.9517241,0.937931,0.9310345,0.9241379,0.9172414,0.862069,0.8551724,0.8482759,0.8206897,0.8137931,0.8,0.7931034,0.7862069,0.7517241,0.7448276,0.7310345,0.7241379,0.6965517,0.6758621,0.6689655,0.6551724,0.6206897,0.6068966,0.6,0.5793103,0.5586207,0.4551724,0.4275862,0.4,0.3862069,0.3724138,0.3586207,0.03448276,0
196,0.5,1,1,0.9931034,0.9793103,0.9586207,0.9517241,0.9448276,0.937931,0.9310345,0.9241379,0.9172414,0.9103448,0.8551724,0.8482759,0.8413793,0.8275862,0.8206897,0.8068966,0.8,0.7724138,0.737931,0.7103448,0.7034483,0.6965517,0.6896552,0.6689655,0.6551724,0.5793103,0.5655172,0.5586207,0.5310345,0.5172414,0.5034483,0.4551724,0.4206897,0.4,0.3448276,0.3034483,0
197,0.5,1,1,0.9931034,0.9793103,0.9724138,0.9655172,0.9586207,0.9517241,0.9448276,0.8896552,0.8827586,0.8758621,0.8689655,0.862069,0.8551724,0.8482759,0.8206897,0.8137931,0.8068966,0.7793103,0.7655172,0.6827586,0.662069,0.6344828,0.6137931,0.6068966,0.5655172,0.5586207,0.4965517,0.4896552,0.4827586,0.4482759,0.4206897,0.3724138,0.337931,0.3241379,0.3172414,0.0137931,0
198,0.5,1,1,0.9793103,0.9724138,0.9655172,0.9517241,0.9448276,0.8758621,0.862069,0.8413793,0.7862069,0.7793103,0.7724138,0.7517241,0.7448276,0.737931,0.7241379,0.7103448,0.6827586,0.6344828,0.6275862,0.6068966,0.6,0.5862069,0.5793103,0.5724138,0.5517241,0.5448276,0.5310345,0.5241379,0.5034483,0.462069,0.4344828,0.4275862,0.3931034,0.3586207,0.3448276,0.03448276,0
199,0.5,1,1,0.9931034,0.9724138,0.9655172,0.9586207,0.9448276,0.937931,0.9310345,0.9241379,0.9172414,0.9103448,0.9034483,0.8965517,0.8413793,0.8068966,0.8,0.7931034,0.7655172,0.737931,0.7310345,0.7241379,0.7103448,0.6758621,0.6689655,0.6482759,0.6413793,0.6137931,0.5517241,0.537931,0.5241379,0.5172414,0.4896552,0.4689655,0.4275862,0.3655172,0.3103448,0.0137931,0
200,0.5,1,1,0.9931034,0.9793103,0.9655172,0.9586207,0.9448276,0.937931,0.9310345,0.8758621,0.8689655,0.8,0.7724138,0.7586207,0.7517241,0.7241379,0.7172414,0.7103448,0.7034483,0.6965517,0.6758621,0.6689655,0.662069,0.6551724,0.6413793,0.6068966,0.6,0.5517241,0.5310345,0.5241379,0.5034483,0.4827586,0.4275862,0.4137931,0.4,0.05517241,0.04137931,0.006896552,0
201,0.5,1,1,0.9931034,0.9862069,0.9241379,0.9034483,0.8965517,0.8896552,0.8827586,0.8551724,0.8344828,0.8206897,0.8,0.7931034,0.7862069,0.7724138,0.7517241,0.7448276,0.737931,0.7172414,0.6758621,0.6689655,0.6482759,0.5931034,0.5448276,0.5310345,0.5103448,0.5034483,0.4965517,0.4896552,0.462069,0.4137931,0.4,0.3931034,0.3793103,0.3655172,0.3586207,0.3310345,0
202,0.5,1,1,0.9931034,0.9862069,0.9724138,0.9586207,0.9517241,0.9448276,0.9172414,0.9103448,0.9034483,0.8827586,0.8758621,0.8689655,0.862069,0.8482759,0.8344828,0.8137931,0.8068966,0.7862069,0.7586207,0.7517241,0.6965517,0.6896552,0.6689655,0.662069,0.6344828,0.5655172,0.5586207,0.5517241,0.5448276,0.5103448,0.4965517,0.4689655,0.4068966,0.05517241,0.04137931,0.02758621,0
203,0.5,1,1,0.9862069,0.9655172,0.9586207,0.9517241,0.9310345,0.9241379,0.9172414,0.9103448,0.8413793,0.8137931,0.8068966,0.8,0.7931034,0.7862069,0.7310345,0.7241379,0.7172414,0.7103448,0.6896552,0.6827586,0.6758621,0.6689655,0.6551724,0.6482759,0.6206897,0.6068966,0.5448276,0.537931,0.5241379,0.5103448,0.4965517,0.4896552,0.4827586,0.4344828,0.3517241,0.2896552,0
204,0.5,1,1,0.9931034,0.9793103,0.9724138,0.9586207,0.9517241,0.9448276,0.937931,0.9310345,0.8758621,0.8551724,0.8275862,0.8206897,0.8137931,0.8068966,0.8,0.7931034,0.7655172,0.6965517,0.6896552,0.6827586,0.6758621,0.6689655,0.6275862,0.6206897,0.5586207,0.5517241,0.5448276,0.5241379,0.5034483,0.4827586,0.4689655,0.4137931,0.4,0.3862069,0.3724138,0.3517241,0
205,0.5,1,1,0.9724138,0.9655172,0.9586207,0.9034483,0.8896552,0.8758621,0.8689655,0.862069,0.8344828,0.8275862,0.8206897,0.8137931,0.8068966,0.8,0.7310345,0.7103448,0.6689655,0.6482759,0.6206897,0.6137931,0.5931034,0.5862069,0.5793103,0.5655172,0.5586207,0.5448276,0.537931,0.5310345,0.5172414,0.4965517,0.4827586,0.462069,0.3862069,0.3448276,0.3172414,0.3034483,0
206,0.5,1,1,0.9862069,0.9793103,0.9517241,0.9448276,0.937931,0.8689655,0.8482759,0.8413793,0.8275862,0.8068966,0.8,0.7931034,0.7862069,0.7724138,0.7655172,0.7586207,0.7034483,0.6965517,0.6896552,0.6827586,0.6758621,0.6689655,0.6482759,0.6068966,0.5586207,0.5448276,0.5310345,0.5034483,0.4413793,0.4137931,0.4,0.3931034,0.3724138,0.3310345,0.2965517,0.2896552,0
207,0.5,1,1,0.9931034,0.9862069,0.9310345,0.9241379,0.9103448,0.9034483,0.8965517,0.8896552,0.8827586,0.862069,0.8482759,0.8344828,0.7655172,0.7586207,0.7517241,0.7448276,0.7172414,0.6551724,0.6482759,0.6413793,0.6344828,0.6275862,0.5931034,0.5655172,0.5586207,0.5517241,0.5448276,0.5310345,0.5172414,0.5103448,0.4689655,0.4068966,0.3793103,0.3517241,0.337931,0.3310345,0
208,0.5,1,1,0.9862069,0.9793103,0.9724138,0.9586207,0.9517241,0.9448276,0.937931,0.9310345,0.9241379,0.9172414,0.9103448,0.9034483,0.8896552,0.8827586,0.8551724,0.8482759,0.8344828,0.8275862,0.7931034,0.7862069,0.7655172,0.7448276,0.7172414,0.7034483,0.6827586,0.6206897,0.5448276,0.5310345,0.4827586,0.4758621,0.462069,0.4551724,0.4275862,0.3655172,0.3241379,0.0137931,0
209,0.5,1,1,0.9931034,0.9793103,0.9517241,0.937931,0.9310345,0.8758621,0.8689655,0.862069,0.8551724,0.8482759,0.7793103,0.7655172,0.7586207,0.7517241,0.7448276,0.7241379,0.7034483,0.6827586,0.6758621,0.6689655,0.6482759,0.6413793,0.6275862,0.6206897,0.6137931,0.5931034,0.5862069,0.5448276,0.5034483,0.4551724,0.4413793,0.4068966,0.3724138,0.06896552,0.04137931,0.02758621,0
210,0.5,1,1,0.9931034,0.9862069,0.9793103,0.9241379,0.9172414,0.8965517,0.8896552,0.8758621,0.8551724,0.8482759,0.8413793,0.8344828,0.8068966,0.8,0.7931034,0.7862069,0.7034483,0.6965517,0.6827586,0.662069,0.6551724,0.6482759,0.6275862,0.6,0.5448276,0.5241379,0.4827586,0.4482759,0.4206897,0.3931034,0.3793103,0.3724138,0.337931,0.08965517,0.07586207,0.02758621,0
211,0.5,1,1,0.9931034,0.9862069,0.9793103,0.9655172,0.9586207,0.9517241,0.9448276,0.9310345,0.9241379,0.9034483,0.8896552,0.8827586,0.8689655,0.8482759,0.8206897,0.8137931,0.8068966,0.8,0.7793103,0.7241379,0.7103448,0.6344828,0.6275862,0.6137931,0.6068966,0.5655172,0.5586207,0.5517241,0.5034483,0.4551724,0.4413793,0.4275862,0.4137931,0.3724138,0.3448276,0.3310345,0
212,0.5,1,1,0.9931034,0.9862069,0.9793103,0.9655172,0.9448276,0.937931,0.9310345,0.9241379,0.9172414,0.9103448,0.9034483,0.8482759,0.8275862,0.8137931,0.8068966,0.737931,0.7310345,0.7034483,0.6896552,0.6827586,0.662069,0.6551724,0.6137931,0.6068966,0.6,0.5931034,0.5655172,0.5448276,0.4965517,0.4758621,0.4137931,0.1310345,0.1103448,0.08275862,0.07586207,0.06206897,0
213,0.5,1,1,0.9862069,0.9793103,0.9724138,0.9655172,0.9586207,0.9517241,0.9448276,0.937931,0.9310345,0.9241379,0.9172414,0.8482759,0.8275862,0.8206897,0.8,0.7793103,0.7724138,0.7034483,0.6965517,0.6689655,0.662069,0.6344828,0.6068966,0.5724138,0.5655172,0.5586207,0.5517241,0.5103448,0.4896552,0.4758621,0.462069,0.4206897,0.3862069,0.3655172,0.3517241,0.337931,0
214,0.5,1,1,0.9931034,0.9793103,0.9724138,0.9655172,0.9586207,0.9448276,0.937931,0.9310345,0.9172414,0.9103448,0.9034483,0.8965517,0.8689655,0.862069,0.8413793,0.8344828,0.7793103,0.7517241,0.7448276,0.7172414,0.7103448,0.6965517,0.6827586,0.6758621,0.662069,0.6551724,0.5862069,0.5448276,0.537931,0.5172414,0.4896552,0.4482759,0.4344828,0.4068966,0.3448276,0.2827586,0
215,0.5,1,1,0.9931034,0.9862069,0.9793103,0.9724138,0.9517241,0.9241379,0.9172414,0.9034483,0.8965517,0.8896552,0.8344828,0.8137931,0.8068966,0.7862069,0.7724138,0.7448276,0.7310345,0.6482759,0.6413793,0.6344828,0.6275862,0.6137931,0.5862069,0.5793103,0.5724138,0.5586207,0.5517241,0.5310345,0.4827586,0.4689655,0.4413793,0.4275862,0.3793103,0.06206897,0.04827586,0.0137931,0
216,0.5,1,1,0.9931034,0.9793103,0.9724138,0.9655172,0.9448276,0.937931,0.9241379,0.9172414,0.862069,0.8344828,0.8275862,0.8206897,0.8,0.7931034,0.7862069,0.7793103,0.7724138,0.7034483,0.6965517,0.6896552,0.6827586,0.6758621,0.6689655,0.662069,0.6413793,0.6344828,0.6068966,0.6,0.5310345,0.4896552,0.4758621,0.4551724,0.4068966,0.3793103,0.3517241,0.337931,0
217,0.5,1,1,0.9931034,0.9862069,0.9793103,0.9724138,0.9517241,0.937931,0.9310345,0.8758621,0.8689655,0.862069,0.8551724,0.8482759,0.8206897,0.8137931,0.8068966,0.7931034,0.7310345,0.7241379,0.6896552,0.6827586,0.662069,0.6137931,0.6,0.5862069,0.5586207,0.5517241,0.5448276,0.537931,0.5310345,0.5172414,0.4551724,0.4137931,0.4,0.3517241,0.3448276,0.3241379,0
218,0.5,1,1,0.9931034,0.9862069,0.9724138,0.9655172,0.9586207,0.9517241,0.9448276,0.937931,0.9172414,0.8896552,0.862069,0.8551724,0.8413793,0.7862069,0.7793103,0.7724138,0.7655172,0.7586207,0.7448276,0.737931,0.7172414,0.7103448,0.7034483,0.6965517,0.6206897,0.6137931,0.5655172,0.5517241,0.537931,0.5241379,0.5034483,0.4965517,0.4275862,0.4137931,0.3724138,0.3241379,0
219,0.5,1,1,0.9724138,0.9655172,0.9586207,0.9517241,0.9448276,0.937931,0.9172414,0.8965517,0.8896552,0.8827586,0.8551724,0.8344828,0.8275862,0.8068966,0.7862069,0.7655172,0.7103448,0.7034483,0.6965517,0.6827586,0.5793103,0.5724138,0.5517241,0.5448276,0.537931,0.5241379,0.5172414,0.5034483,0.4965517,0.4896552,0.4827586,0.4689655,0.4482759,0.4275862,0.3655172,0.3034483,0
220,0.5,1,1,0.9931034,0.9793103,0.9724138,0.9655172,0.9586207,0.9448276,0.9172414,0.9103448,0.9034483,0.8965517,0.8827586,0.8206897,0.7931034,0.7724138,0.7655172,0.7586207,0.737931,0.7310345,0.7103448,0.7034483,0.6896552,0.6758621,0.6137931,0.6068966,0.5655172,0.5103448,0.4827586,0.4689655,0.4482759,0.4413793,0.4275862,0.4206897,0.4137931,0.4,0.3793103,0.3172414,0
221,0.5,1,1,0.9931034,0.9862069,0.9793103,0.9724138,0.9586207,0.9517241,0.8827586,0.8758621,0.8689655,0.862069,0.8551724,0.8344828,0.8275862,0.8206897,0.7931034,0.7655172,0.7241379,0.6689655,0.662069,0.6551724,0.6482759,0.6413793,0.6344828,0.6206897,0.6137931,0.6068966,0.5862069,0.5724138,0.5448276,0.5103448,0.4689655,0.4413793,0.3517241,0.3172414,0.3034483,0.0137931,0
222,0.5,1,1,0.9931034,0.9862069,0.9793103,0.9724138,0.9655172,0.9586207,0.9517241,0.937931,0.9241379,0.9172414,0.8965517,0.8896552,0.8827586,0.8758621,0.8689655,0.862069,0.8,0.7586207,0.7448276,0.6275862,0.6137931,0.6,0.5931034,0.5862069,0.5586207,0.5517241,0.5448276,0.537931,0.4965517,0.4896552,0.4344828,0.4137931,0.3655172,0.3241379,0.3103448,0.2689655,0
223,0.5,1,1,0.9931034,0.937931,0.9241379,0.9172414,0.9103448,0.8965517,0.8896552,0.8827586,0.8758621,0.8689655,0.862069,0.8482759,0.8206897,0.8137931,0.8068966,0.8,0.7931034,0.7655172,0.7586207,0.7517241,0.7448276,0.737931,0.6758621,0.6137931,0.6,0.5931034,0.5655172,0.5586207,0.537931,0.5172414,0.4689655,0.4275862,0.3724138,0.3310345,0.02068966,0.0137931,0
224,0.5,1,1,0.9793103,0.9724138,0.9448276,0.937931,0.9310345,0.9172414,0.9034483,0.8965517,0.8413793,0.8344828,0.8275862,0.8068966,0.737931,0.7310345,0.6827586,0.6758621,0.6551724,0.6413793,0.6344828,0.6275862,0.5862069,0.5724138,0.5655172,0.5517241,0.5448276,0.537931,0.5172414,0.5103448,0.4965517,0.4827586,0.4551724,0.4413793,0.4,0.3793103,0.3517241,0.3241379,0
225,0.5,1,1,0.9862069,0.9793103,0.9724138,0.9655172,0.9586207,0.9517241,0.9448276,0.937931,0.9241379,0.8965517,0.8896552,0.8344828,0.8206897,0.8,0.7931034,0.7862069,0.7103448,0.7034483,0.6827586,0.6758621,0.6689655,0.6413793,0.6344828,0.6275862,0.6206897,0.5793103,0.5310345,0.5241379,0.4965517,0.4827586,0.4689655,0.4275862,0.3655172,0.06206897,0.04827586,0.04137931,0
226,0.5,1,1,0.9862069,0.9724138,0.9172414,0.9103448,0.8965517,0.8827586,0.8758621,0.8689655,0.862069,0.8551724,0.8482759,0.8344828,0.8068966,0.8,0.7793103,0.7724138,0.7517241,0.7448276,0.6827586,0.6551724,0.6482759,0.6275862,0.6206897,0.6068966,0.6,0.5793103,0.5586207,0.5448276,0.4827586,0.4344828,0.4206897,0.4068966,0.3793103,0.3655172,0.3310345,0.3034483,0
227,0.5,1,1,0.9862069,0.9793103,0.9724138,0.9655172,0.9517241,0.937931,0.9310345,0.8758621,0.8689655,0.862069,0.8551724,0.8482759,0.8413793,0.8344828,0.8206897,0.8137931,0.7931034,0.7724138,0.7655172,0.7586207,0.737931,0.7241379,0.6551724,0.6482759,0.6344828,0.6206897,0.5931034,0.5862069,0.5793103,0.5586207,0.4896552,0.462069,0.4344828,0.3517241,0.3034483,0.2896552,0
228,0.5,1,1,0.9931034,0.9862069,0.9793103,0.9655172,0.9448276,0.937931,0.9103448,0.8896552,0.8344828,0.8275862,0.8206897,0.8137931,0.8068966,0.8,0.7931034,0.7862069,0.7724138,0.7655172,0.6965517,0.6896552,0.6827586,0.6551724,0.6482759,0.6413793,0.6,0.5724138,0.5310345,0.5172414,0.4896552,0.4827586,0.4689655,0.4413793,0.4275862,0.3862069,0.3241379,0.0137931,0
229,0.5,1,1,0.9931034,0.9793103,0.9586207,0.9517241,0.9241379,0.9172414,0.9103448,0.9034483,0.8827586,0.862069,0.8551724,0.8482759,0.7793103,0.7724138,0.7655172,0.7586207,0.7034483,0.6896552,0.6689655,0.6275862,0.6206897,0.6068966,0.5862069,0.5655172,0.5586207,0.537931,0.5310345,0.4827586,0.4689655,0.462069,0.4344828,0.3724138,0.3310345,0.3172414,0.04137931,0.0137931,0
230,0.5,1,1,0.9793103,0.9724138,0.9655172,0.9586207,0.9448276,0.937931,0.9310345,0.9241379,0.9172414,0.862069,0.8551724,0.8482759,0.8206897,0.8137931,0.8068966,0.7793103,0.7724138,0.7103448,0.6965517,0.6758621,0.6689655,0.6413793,0.6275862,0.5862069,0.5724138,0.5655172,0.5586207,0.5517241,0.5448276,0.537931,0.5241379,0.462069,0.4482759,0.4275862,0.3586207,0.2965517,0
231,0.5,1,1,0.937931,0.9172414,0.8965517,0.8896552,0.8827586,0.8758621,0.862069,0.8344828,0.8275862,0.8206897,0.8137931,0.8068966,0.7448276,0.737931,0.7310345,0.7241379,0.7172414,0.7103448,0.7034483,0.6827586,0.662069,0.6068966,0.5931034,0.5862069,0.5793103,0.5517241,0.5448276,0.5310345,0.5241379,0.5172414,0.5103448,0.4275862,0.4137931,0.3793103,0.05517241,0.02758621,0
