SimNo,ExtThrs,FlexThrs,Prop0,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10,Prop11,Prop12,Prop13,Prop14,Prop15
416,0.5,0.5,1,0.9350649,0.8831169,0.8571429,0.8181818,0.6493506,0.5974026,0.5844156,0.5584416,0.5454545,0.5194805,0.4415584,0.3896104,0.1688312,0.07792208,0
417,0.5,0.5,1,0.987013,0.8571429,0.8441558,0.8181818,0.8051948,0.7142857,0.5454545,0.4805195,0.4545455,0.3376623,0.3116883,0.2597403,0.2077922,0.03896104,0
418,0.5,0.5,1,0.974026,0.961039,0.9480519,0.8701299,0.8441558,0.7922078,0.7662338,0.7532468,0.7402597,0.6883117,0.6233766,0.4805195,0.3116883,0.03896104,0
419,0.5,0.5,1,0.974026,0.961039,0.7922078,0.7272727,0.6753247,0.5974026,0.5324675,0.5194805,0.4805195,0.3116883,0.2467532,0.2207792,0.1948052,0.1558442,0
420,0.5,0.5,1,0.8311688,0.7792208,0.6493506,0.6233766,0.5454545,0.5194805,0.4935065,0.3376623,0.2597403,0.2337662,0.1948052,0.1558442,0.1298701,0.1038961,0
421,0.5,0.5,1,0.8311688,0.8051948,0.7922078,0.7662338,0.7142857,0.6883117,0.6753247,0.6103896,0.5454545,0.5194805,0.4025974,0.2207792,0.1818182,0.1428571,0
422,0.5,0.5,1,0.974026,0.961039,0.9090909,0.8701299,0.7012987,0.6753247,0.6623377,0.5714286,0.5064935,0.4675325,0.4025974,0.3636364,0.1688312,0.1428571,0
423,0.5,0.5,1,0.987013,0.8181818,0.8051948,0.7662338,0.7402597,0.7272727,0.5974026,0.5454545,0.5194805,0.4935065,0.4025974,0.3896104,0.3636364,0.1948052,0
424,0.5,0.5,1,0.974026,0.961039,0.8831169,0.8701299,0.8571429,0.8311688,0.6623377,0.5844156,0.4935065,0.4675325,0.3766234,0.3246753,0.2207792,0.1818182,0
425,0.5,0.5,1,0.974026,0.9480519,0.7792208,0.7532468,0.7402597,0.7272727,0.5974026,0.4935065,0.4805195,0.3116883,0.2857143,0.2467532,0.2207792,0.05194805,0
426,0.5,0.5,1,0.974026,0.961039,0.8961039,0.8831169,0.8701299,0.7922078,0.7662338,0.7402597,0.6883117,0.6493506,0.6363636,0.4675325,0.4415584,0.2467532,0
427,0.5,0.5,1,0.961039,0.9090909,0.7402597,0.5974026,0.4805195,0.4545455,0.4285714,0.4025974,0.3376623,0.2987013,0.2727273,0.2337662,0.1948052,0.02597403,0
428,0.5,0.5,1,0.974026,0.9480519,0.9350649,0.8831169,0.7142857,0.6363636,0.6233766,0.6103896,0.4545455,0.4155844,0.4025974,0.2987013,0.2727273,0.2337662,0
429,0.5,0.5,1,0.9350649,0.9090909,0.8701299,0.8441558,0.7922078,0.7662338,0.7532468,0.5844156,0.5324675,0.4935065,0.2987013,0.2077922,0.1558442,0.1168831,0
430,0.5,0.5,1,0.974026,0.8961039,0.8441558,0.8181818,0.7662338,0.7402597,0.7272727,0.7142857,0.6623377,0.6233766,0.5844156,0.4155844,0.3636364,0.02597403,0
431,0.5,0.5,1,0.974026,0.9480519,0.8701299,0.7012987,0.5714286,0.5584416,0.5194805,0.5064935,0.3896104,0.3506494,0.2337662,0.2077922,0.1818182,0.1298701,0
432,0.5,0.5,1,0.9220779,0.8441558,0.8181818,0.8051948,0.7012987,0.6753247,0.6493506,0.6103896,0.5974026,0.5454545,0.3376623,0.1688312,0.09090909,0.02597403,0
433,0.5,0.5,1,0.9480519,0.9350649,0.9090909,0.7922078,0.7532468,0.6493506,0.6363636,0.5974026,0.4285714,0.3896104,0.2987013,0.2597403,0.05194805,0.02597403,0
434,0.5,0.5,1,0.987013,0.8441558,0.8311688,0.7402597,0.6883117,0.6623377,0.5844156,0.5064935,0.4545455,0.4285714,0.2597403,0.2337662,0.1948052,0.1688312,0
435,0.5,0.5,1,0.9480519,0.9090909,0.8961039,0.8701299,0.8181818,0.8051948,0.6883117,0.6623377,0.4935065,0.4805195,0.4545455,0.2857143,0.1428571,0.02597403,0
436,0.5,0.5,1,0.9480519,0.9350649,0.8571429,0.7792208,0.7662338,0.7402597,0.7012987,0.5324675,0.5194805,0.5064935,0.4675325,0.3246753,0.2987013,0.02597403,0
437,0.5,0.5,1,0.974026,0.961039,0.9350649,0.9220779,0.8961039,0.7272727,0.6493506,0.6363636,0.6103896,0.5324675,0.4935065,0.3246753,0.2597403,0.2077922,0
438,0.5,0.5,1,0.974026,0.8961039,0.8571429,0.8441558,0.8311688,0.8181818,0.7922078,0.6233766,0.5714286,0.5584416,0.5064935,0.4805195,0.2337662,0.02597403,0
439,0.5,0.5,1,0.974026,0.8571429,0.8311688,0.6623377,0.5714286,0.5584416,0.5324675,0.4935065,0.4675325,0.4155844,0.3896104,0.2987013,0.2077922,0.1818182,0
440,0.5,0.5,1,0.987013,0.8961039,0.8441558,0.8051948,0.7792208,0.7662338,0.6493506,0.4805195,0.4545455,0.3376623,0.3116883,0.2077922,0.1818182,0.1558442,0
441,0.5,0.5,1,0.8311688,0.8181818,0.7922078,0.7662338,0.7272727,0.6623377,0.5714286,0.5194805,0.3896104,0.3116883,0.2727273,0.2467532,0.1818182,0.02597403,0
442,0.5,0.5,1,0.8961039,0.7532468,0.7272727,0.6753247,0.6623377,0.6363636,0.5714286,0.5194805,0.4805195,0.4545455,0.4285714,0.2987013,0.1298701,0.06493506,0
443,0.5,0.5,1,0.9350649,0.8831169,0.8571429,0.8181818,0.7662338,0.7402597,0.5714286,0.5454545,0.5194805,0.4805195,0.3116883,0.2727273,0.2597403,0.1298701,0
444,0.5,0.5,1,0.987013,0.974026,0.9480519,0.8831169,0.8441558,0.6753247,0.6623377,0.6103896,0.5844156,0.4675325,0.4285714,0.3766234,0.1818182,0.02597403,0
445,0.5,0.5,1,0.974026,0.961039,0.9090909,0.8831169,0.8571429,0.8181818,0.6493506,0.6103896,0.5584416,0.5064935,0.4935065,0.3506494,0.05194805,0.02597403,0
446,0.5,0.5,1,0.987013,0.8831169,0.8701299,0.8181818,0.8051948,0.7662338,0.7142857,0.5844156,0.4155844,0.3376623,0.2597403,0.2337662,0.2077922,0.02597403,0
447,0.5,0.5,1,0.9090909,0.7402597,0.6883117,0.6363636,0.6103896,0.5844156,0.5584416,0.5454545,0.5064935,0.4805195,0.4675325,0.4415584,0.4155844,0.2077922,0
448,0.5,0.5,1,0.9480519,0.9350649,0.9220779,0.8961039,0.8701299,0.8571429,0.7662338,0.6233766,0.4545455,0.2857143,0.2337662,0.2077922,0.1688312,0.02597403,0
449,0.5,0.5,1,0.987013,0.974026,0.8701299,0.7532468,0.7272727,0.6103896,0.5194805,0.4935065,0.4025974,0.3116883,0.2597403,0.2337662,0.1948052,0.02597403,0
450,0.5,0.5,1,0.987013,0.974026,0.8181818,0.7922078,0.7402597,0.7012987,0.5324675,0.4415584,0.3246753,0.3116883,0.2857143,0.2597403,0.2207792,0.1948052,0
451,0.5,0.5,1,0.974026,0.9350649,0.8571429,0.7402597,0.7142857,0.7012987,0.6753247,0.6623377,0.6363636,0.4675325,0.3376623,0.2857143,0.2337662,0.06493506,0
452,0.5,0.5,1,0.987013,0.961039,0.8571429,0.7662338,0.7402597,0.6623377,0.4935065,0.4675325,0.4155844,0.2857143,0.1948052,0.1558442,0.1038961,0.02597403,0
453,0.5,0.5,1,0.974026,0.9090909,0.8961039,0.8441558,0.7142857,0.7012987,0.6753247,0.6493506,0.5324675,0.4935065,0.4415584,0.4155844,0.3896104,0.1688312,0
454,0.5,0.5,1,0.974026,0.961039,0.8441558,0.6753247,0.5974026,0.5324675,0.5064935,0.4675325,0.4415584,0.3896104,0.2207792,0.1818182,0.1558442,0.02597403,0
455,0.5,0.5,1,0.8701299,0.8311688,0.6623377,0.6363636,0.6103896,0.5714286,0.5584416,0.5194805,0.4285714,0.3766234,0.2857143,0.1558442,0.1298701,0.07792208,0
456,0.5,0.5,1,0.9220779,0.8831169,0.8311688,0.6623377,0.6363636,0.5844156,0.5584416,0.5324675,0.4935065,0.4285714,0.4025974,0.3506494,0.3246753,0.2987013,0
457,0.5,0.5,1,0.987013,0.9090909,0.8311688,0.8051948,0.7792208,0.7142857,0.6623377,0.6103896,0.5714286,0.3636364,0.3376623,0.3116883,0.2597403,0.1688312,0
458,0.5,0.5,1,0.8311688,0.7662338,0.6103896,0.5844156,0.5324675,0.5194805,0.4935065,0.4285714,0.4025974,0.2727273,0.2077922,0.1818182,0.1428571,0.02597403,0
459,0.5,0.5,1,0.9350649,0.9090909,0.8961039,0.8831169,0.7142857,0.6883117,0.6493506,0.4805195,0.4285714,0.4025974,0.2987013,0.1688312,0.1428571,0.1038961,0
460,0.5,0.5,1,0.974026,0.961039,0.9480519,0.9350649,0.9090909,0.8961039,0.8441558,0.7922078,0.6233766,0.5974026,0.5714286,0.5194805,0.4805195,0.2857143,0
461,0.5,0.5,1,0.987013,0.961039,0.9480519,0.8571429,0.7922078,0.7792208,0.7272727,0.7012987,0.5324675,0.5064935,0.4545455,0.4155844,0.3636364,0.2857143,0
462,0.5,0.5,1,0.987013,0.974026,0.8831169,0.7142857,0.6233766,0.5324675,0.5064935,0.4415584,0.4155844,0.3896104,0.3376623,0.2337662,0.2077922,0.1688312,0
463,0.5,0.5,1,0.9090909,0.8701299,0.8571429,0.6883117,0.6623377,0.6363636,0.5844156,0.5584416,0.5454545,0.5194805,0.5064935,0.3896104,0.3376623,0.2467532,0
464,0.5,0.5,1,0.8311688,0.8051948,0.7922078,0.7792208,0.7662338,0.6883117,0.6623377,0.6103896,0.5844156,0.5714286,0.4285714,0.3116883,0.2857143,0.03896104,0
465,0.5,0.5,1,0.974026,0.9480519,0.9350649,0.9220779,0.8441558,0.7402597,0.7142857,0.7012987,0.6363636,0.5064935,0.4155844,0.2597403,0.2207792,0.05194805,0
466,0.5,0.5,1,0.987013,0.9350649,0.9090909,0.8701299,0.8441558,0.8181818,0.7922078,0.6623377,0.6233766,0.4675325,0.4415584,0.3896104,0.2987013,0.1298701,0
467,0.5,0.5,1,0.9350649,0.9090909,0.8831169,0.8701299,0.8181818,0.6493506,0.6363636,0.6103896,0.5974026,0.5454545,0.5324675,0.3376623,0.2987013,0.2207792,0
468,0.5,0.5,1,0.974026,0.9480519,0.8831169,0.7142857,0.6883117,0.6103896,0.5194805,0.4935065,0.4675325,0.3766234,0.3376623,0.1948052,0.1428571,0.03896104,0
469,0.5,0.5,1,0.8311688,0.7662338,0.7142857,0.6883117,0.6753247,0.6493506,0.5974026,0.5714286,0.5584416,0.3636364,0.3246753,0.1818182,0.1558442,0.06493506,0
470,0.5,0.5,1,0.9350649,0.9090909,0.8441558,0.7922078,0.7272727,0.5584416,0.5324675,0.5194805,0.4935065,0.4805195,0.3116883,0.2597403,0.1948052,0.03896104,0
471,0.5,0.5,1,0.9090909,0.8701299,0.8571429,0.8311688,0.7402597,0.7142857,0.5454545,0.4935065,0.3896104,0.2987013,0.2857143,0.2467532,0.05194805,0.02597403,0
472,0.5,0.5,1,0.987013,0.974026,0.961039,0.9480519,0.8701299,0.7792208,0.7272727,0.7012987,0.6883117,0.6623377,0.5064935,0.4675325,0.1948052,0.02597403,0
473,0.5,0.5,1,0.9220779,0.9090909,0.8701299,0.8441558,0.6753247,0.6363636,0.5714286,0.5324675,0.3636364,0.3376623,0.3116883,0.2597403,0.2077922,0.1818182,0
474,0.5,0.5,1,0.961039,0.9480519,0.8701299,0.7662338,0.6493506,0.6233766,0.5584416,0.5194805,0.4935065,0.3506494,0.3246753,0.2467532,0.07792208,0.02597403,0
475,0.5,0.5,1,0.8311688,0.8181818,0.8051948,0.7792208,0.7532468,0.7142857,0.7012987,0.6493506,0.5714286,0.5584416,0.5324675,0.4285714,0.2077922,0.1298701,0
476,0.5,0.5,1,0.9350649,0.8961039,0.8831169,0.8311688,0.7272727,0.6883117,0.6753247,0.6363636,0.4805195,0.4545455,0.3636364,0.2207792,0.1948052,0.02597403,0
477,0.5,0.5,1,0.987013,0.961039,0.9350649,0.8181818,0.7662338,0.6753247,0.5974026,0.4285714,0.4025974,0.3896104,0.3766234,0.3506494,0.1818182,0.03896104,0
478,0.5,0.5,1,0.974026,0.8961039,0.8701299,0.8571429,0.8311688,0.7532468,0.6363636,0.5454545,0.5064935,0.3376623,0.2857143,0.2467532,0.2077922,0.02597403,0
479,0.5,0.5,1,0.974026,0.9090909,0.8961039,0.8571429,0.7922078,0.7662338,0.7402597,0.7272727,0.7012987,0.6623377,0.5844156,0.4155844,0.3636364,0.1038961,0
480,0.5,0.5,1,0.974026,0.9090909,0.8701299,0.7792208,0.6883117,0.6623377,0.6233766,0.5714286,0.5584416,0.5324675,0.3636364,0.1948052,0.05194805,0.02597403,0
481,0.5,0.5,1,0.987013,0.974026,0.9480519,0.9350649,0.9220779,0.8961039,0.8311688,0.8181818,0.7532468,0.7272727,0.6883117,0.6363636,0.4675325,0.2987013,0
482,0.5,0.5,1,0.987013,0.9350649,0.8571429,0.8311688,0.8181818,0.8051948,0.7792208,0.7402597,0.6103896,0.5844156,0.2727273,0.2207792,0.1948052,0.02597403,0
483,0.5,0.5,1,0.961039,0.9350649,0.9220779,0.7532468,0.7272727,0.7142857,0.6363636,0.6103896,0.5844156,0.5714286,0.4415584,0.4155844,0.2207792,0.05194805,0
484,0.5,0.5,1,0.9350649,0.9220779,0.8571429,0.7272727,0.5584416,0.5454545,0.5194805,0.3896104,0.3116883,0.1818182,0.1298701,0.1038961,0.06493506,0.02597403,0
485,0.5,0.5,1,0.9350649,0.9220779,0.8961039,0.7272727,0.7142857,0.6363636,0.6233766,0.5714286,0.5584416,0.5324675,0.2467532,0.2207792,0.1688312,0.1298701,0
486,0.5,0.5,1,0.9480519,0.9090909,0.8831169,0.8181818,0.8051948,0.6363636,0.5584416,0.5324675,0.5194805,0.3246753,0.1818182,0.1558442,0.1298701,0.1038961,0
487,0.5,0.5,1,0.961039,0.9480519,0.8831169,0.7662338,0.7012987,0.6883117,0.6363636,0.5584416,0.5324675,0.5064935,0.4155844,0.3896104,0.2987013,0.1298701,0
488,0.5,0.5,1,0.9220779,0.9090909,0.8831169,0.7142857,0.7012987,0.6753247,0.5454545,0.5324675,0.4935065,0.4545455,0.4025974,0.3116883,0.1298701,0.1038961,0
489,0.5,0.5,1,0.9350649,0.9090909,0.8961039,0.8701299,0.8571429,0.6883117,0.5974026,0.5584416,0.4935065,0.4805195,0.4155844,0.3636364,0.2987013,0.02597403,0
490,0.5,0.5,1,0.961039,0.9480519,0.8701299,0.8571429,0.8311688,0.7402597,0.6883117,0.5194805,0.4285714,0.4025974,0.1818182,0.1558442,0.1298701,0.02597403,0
491,0.5,0.5,1,0.987013,0.961039,0.8961039,0.8831169,0.8051948,0.7532468,0.7272727,0.6883117,0.4805195,0.3116883,0.2727273,0.2207792,0.06493506,0.03896104,0
492,0.5,0.5,1,0.987013,0.9220779,0.8831169,0.7272727,0.6753247,0.5714286,0.5324675,0.4155844,0.3896104,0.3376623,0.3116883,0.1428571,0.1168831,0.02597403,0
493,0.5,0.5,1,0.974026,0.9480519,0.9220779,0.7532468,0.6883117,0.6623377,0.5584416,0.5064935,0.4415584,0.4285714,0.3896104,0.3376623,0.09090909,0.05194805,0
494,0.5,0.5,1,0.987013,0.9220779,0.8441558,0.8311688,0.7922078,0.7402597,0.7142857,0.6883117,0.6623377,0.6363636,0.6103896,0.4545455,0.4025974,0.1688312,0
495,0.5,0.5,1,0.974026,0.961039,0.8961039,0.8441558,0.8181818,0.8051948,0.7402597,0.7142857,0.5454545,0.5324675,0.4805195,0.4415584,0.4285714,0.2597403,0
496,0.5,0.5,1,0.9220779,0.8311688,0.7922078,0.7662338,0.7532468,0.7012987,0.5844156,0.5714286,0.5454545,0.4935065,0.4675325,0.4285714,0.4025974,0.2337662,0
497,0.5,0.5,1,0.987013,0.961039,0.8571429,0.8311688,0.7532468,0.7272727,0.6753247,0.5064935,0.4675325,0.4285714,0.3376623,0.3116883,0.2857143,0.03896104,0
498,0.5,0.5,1,0.9350649,0.7662338,0.7532468,0.6623377,0.6363636,0.5974026,0.5714286,0.5454545,0.5324675,0.4805195,0.4675325,0.4025974,0.1688312,0.02597403,0
499,0.5,0.5,1,0.974026,0.9480519,0.8961039,0.8311688,0.7922078,0.7142857,0.7012987,0.6753247,0.6103896,0.5844156,0.3376623,0.2987013,0.1948052,0.02597403,0
500,0.5,0.5,1,0.987013,0.961039,0.9480519,0.9350649,0.8961039,0.7922078,0.7662338,0.7272727,0.6363636,0.5844156,0.4545455,0.2857143,0.2207792,0.1948052,0
1,0.5,1,1,0.8311688,0.8181818,0.8051948,0.7922078,0.7662338,0.7402597,0.6883117,0.6493506,0.6363636,0.6103896,0.5584416,0.5454545,0.4415584,0.2987013,0
2,0.5,1,1,0.987013,0.974026,0.961039,0.9480519,0.8831169,0.7142857,0.6883117,0.6623377,0.6103896,0.5714286,0.5454545,0.5194805,0.5064935,0.3636364,0
3,0.5,1,1,0.987013,0.9350649,0.7662338,0.7402597,0.6753247,0.6493506,0.6233766,0.5974026,0.5844156,0.5584416,0.4805195,0.4285714,0.09090909,0.03896104,0
4,0.5,1,1,0.974026,0.9350649,0.8831169,0.8701299,0.7012987,0.6883117,0.6753247,0.6623377,0.6493506,0.5974026,0.5194805,0.4675325,0.05194805,0.02597403,0
5,0.5,1,1,0.987013,0.9220779,0.8701299,0.8571429,0.8441558,0.8181818,0.7922078,0.7402597,0.7142857,0.6363636,0.4675325,0.4545455,0.3766234,0.3376623,0
6,0.5,1,1,0.987013,0.8181818,0.8051948,0.7662338,0.7012987,0.6883117,0.6623377,0.6363636,0.5844156,0.5584416,0.5454545,0.5324675,0.5194805,0.3636364,0
7,0.5,1,1,0.9480519,0.9350649,0.9090909,0.7402597,0.7272727,0.6753247,0.6493506,0.6103896,0.5974026,0.5194805,0.4805195,0.3636364,0.3376623,0.3116883,0
8,0.5,1,1,0.9480519,0.9220779,0.8571429,0.8311688,0.7792208,0.7402597,0.6623377,0.6493506,0.6363636,0.6103896,0.5844156,0.4155844,0.4025974,0.3116883,0
9,0.5,1,1,0.9480519,0.9350649,0.9090909,0.8441558,0.8311688,0.8051948,0.7922078,0.7402597,0.7272727,0.5584416,0.5324675,0.4935065,0.4675325,0.3376623,0
10,0.5,1,1,0.987013,0.961039,0.9480519,0.8961039,0.8831169,0.8571429,0.7922078,0.7402597,0.6493506,0.6233766,0.6103896,0.5714286,0.5194805,0.3506494,0
11,0.5,1,1,0.9480519,0.9350649,0.9090909,0.8961039,0.8571429,0.8441558,0.7922078,0.7792208,0.7532468,0.6883117,0.6623377,0.4935065,0.1948052,0.1688312,0
12,0.5,1,1,0.9480519,0.9350649,0.7662338,0.7532468,0.7272727,0.7142857,0.7012987,0.6623377,0.5714286,0.5454545,0.5194805,0.4675325,0.3246753,0.2987013,0
13,0.5,1,1,0.9480519,0.9350649,0.9220779,0.8701299,0.8571429,0.8441558,0.7402597,0.7142857,0.6363636,0.6103896,0.5714286,0.4025974,0.3376623,0.02597403,0
14,0.5,1,1,0.9480519,0.9220779,0.8961039,0.8831169,0.8571429,0.8441558,0.7662338,0.7532468,0.7402597,0.5714286,0.5454545,0.5194805,0.4675325,0.4285714,0
15,0.5,1,1,0.8311688,0.8051948,0.7922078,0.7662338,0.7532468,0.7012987,0.6493506,0.6363636,0.6103896,0.5194805,0.4545455,0.4155844,0.3376623,0.03896104,0
16,0.5,1,1,0.9480519,0.8961039,0.8571429,0.8311688,0.7532468,0.7402597,0.7272727,0.7012987,0.5324675,0.5064935,0.4415584,0.4025974,0.3246753,0.02597403,0
17,0.5,1,1,0.8311688,0.8181818,0.8051948,0.7532468,0.6883117,0.6623377,0.6363636,0.6103896,0.5974026,0.5714286,0.5454545,0.5064935,0.4545455,0.3246753,0
18,0.5,1,1,0.987013,0.974026,0.9480519,0.9350649,0.7662338,0.7142857,0.7012987,0.6623377,0.6363636,0.6233766,0.5974026,0.5064935,0.4545455,0.2987013,0
19,0.5,1,1,0.987013,0.9350649,0.8701299,0.8441558,0.7662338,0.7142857,0.7012987,0.6753247,0.5064935,0.4675325,0.4415584,0.4155844,0.4025974,0.3246753,0
20,0.5,1,1,0.961039,0.9350649,0.9220779,0.8701299,0.8051948,0.7272727,0.7142857,0.7012987,0.6883117,0.6623377,0.5454545,0.3766234,0.3506494,0.2987013,0
21,0.5,1,1,0.9480519,0.9090909,0.8961039,0.8831169,0.8571429,0.7792208,0.7662338,0.7402597,0.6883117,0.6103896,0.5844156,0.5584416,0.5064935,0.3376623,0
22,0.5,1,1,0.974026,0.961039,0.9090909,0.8831169,0.8571429,0.8441558,0.8311688,0.7532468,0.7402597,0.6493506,0.5974026,0.5194805,0.3506494,0.3116883,0
23,0.5,1,1,0.9480519,0.7792208,0.7272727,0.7142857,0.7012987,0.6883117,0.6233766,0.5974026,0.5844156,0.5584416,0.3896104,0.09090909,0.05194805,0.02597403,0
24,0.5,1,1,0.987013,0.961039,0.8961039,0.8831169,0.8701299,0.8181818,0.7402597,0.5714286,0.5454545,0.5064935,0.4545455,0.4155844,0.3896104,0.3376623,0
25,0.5,1,1,0.974026,0.9220779,0.8571429,0.8441558,0.8051948,0.7272727,0.6753247,0.6493506,0.6363636,0.6103896,0.5714286,0.5454545,0.4805195,0.1688312,0
26,0.5,1,1,0.961039,0.9480519,0.9350649,0.9220779,0.8961039,0.8311688,0.8181818,0.7662338,0.7402597,0.5714286,0.5454545,0.4675325,0.3766234,0.2987013,0
27,0.5,1,1,0.8311688,0.8181818,0.8051948,0.7532468,0.7402597,0.6753247,0.6233766,0.5844156,0.5584416,0.5324675,0.5064935,0.4155844,0.3896104,0.3246753,0
28,0.5,1,1,0.974026,0.9220779,0.8701299,0.8571429,0.7922078,0.7142857,0.7012987,0.5324675,0.4935065,0.4675325,0.4545455,0.4285714,0.3766234,0.02597403,0
29,0.5,1,1,0.961039,0.8961039,0.8441558,0.8311688,0.7792208,0.7532468,0.7402597,0.6623377,0.4935065,0.4675325,0.4415584,0.4155844,0.3896104,0.3506494,0
30,0.5,1,1,0.987013,0.974026,0.8051948,0.7792208,0.7662338,0.7142857,0.6623377,0.6493506,0.6363636,0.6103896,0.5844156,0.5584416,0.4285714,0.03896104,0
31,0.5,1,1,0.974026,0.9350649,0.9220779,0.8701299,0.8571429,0.8441558,0.8311688,0.7792208,0.7532468,0.6753247,0.5064935,0.4805195,0.4545455,0.4155844,0
32,0.5,1,1,0.9480519,0.9220779,0.9090909,0.8961039,0.8311688,0.7922078,0.6233766,0.5714286,0.5584416,0.5454545,0.4545455,0.4285714,0.3636364,0.3376623,0
33,0.5,1,1,0.987013,0.9350649,0.9090909,0.8831169,0.8311688,0.7922078,0.7792208,0.7662338,0.7012987,0.6233766,0.4545455,0.4285714,0.3766234,0.3116883,0
34,0.5,1,1,0.8311688,0.8181818,0.8051948,0.7532468,0.6883117,0.6753247,0.6493506,0.6363636,0.5974026,0.5714286,0.5454545,0.4935065,0.4675325,0.4155844,0
35,0.5,1,1,0.961039,0.9350649,0.8831169,0.8571429,0.8051948,0.7922078,0.7662338,0.7532468,0.5844156,0.5714286,0.5584416,0.4805195,0.4025974,0.3246753,0
36,0.5,1,1,0.9480519,0.8961039,0.8831169,0.8051948,0.7792208,0.7662338,0.6883117,0.6493506,0.4805195,0.4675325,0.4285714,0.3636364,0.3376623,0.02597403,0
37,0.5,1,1,0.987013,0.9350649,0.8701299,0.8311688,0.8181818,0.8051948,0.7922078,0.6753247,0.5064935,0.4805195,0.4285714,0.3636364,0.3376623,0.3116883,0
38,0.5,1,1,0.8311688,0.7792208,0.7532468,0.7272727,0.7142857,0.6753247,0.6233766,0.5974026,0.5324675,0.5194805,0.5064935,0.4285714,0.3636364,0.3246753,0
39,0.5,1,1,0.9480519,0.9220779,0.9090909,0.8961039,0.8831169,0.8311688,0.8051948,0.7272727,0.7142857,0.5454545,0.4805195,0.4415584,0.3636364,0.02597403,0
40,0.5,1,1,0.987013,0.974026,0.9090909,0.8571429,0.8441558,0.7662338,0.7532468,0.7142857,0.6233766,0.5974026,0.4285714,0.3766234,0.3506494,0.3246753,0
41,0.5,1,1,0.987013,0.961039,0.9480519,0.9350649,0.9090909,0.7402597,0.7272727,0.7012987,0.6363636,0.5844156,0.4675325,0.4155844,0.09090909,0.05194805,0
42,0.5,1,1,0.974026,0.961039,0.9090909,0.8961039,0.8831169,0.8051948,0.7532468,0.7142857,0.6363636,0.6103896,0.5714286,0.4935065,0.1948052,0.02597403,0
43,0.5,1,1,0.987013,0.974026,0.8051948,0.7532468,0.7272727,0.7142857,0.6233766,0.6103896,0.5844156,0.5454545,0.4155844,0.3636364,0.3246753,0.2987013,0
44,0.5,1,1,0.961039,0.9480519,0.9350649,0.8831169,0.8701299,0.8051948,0.7792208,0.7532468,0.7012987,0.5324675,0.4545455,0.4285714,0.4025974,0.3376623,0
45,0.5,1,1,0.974026,0.961039,0.9090909,0.8571429,0.7922078,0.7532468,0.7402597,0.7142857,0.6883117,0.6753247,0.6363636,0.5844156,0.4155844,0.3896104,0
46,0.5,1,1,0.987013,0.974026,0.961039,0.9090909,0.8311688,0.8051948,0.7792208,0.7532468,0.7012987,0.6883117,0.6753247,0.6103896,0.2077922,0.1688312,0
47,0.5,1,1,0.987013,0.9480519,0.8961039,0.8181818,0.7662338,0.7532468,0.7402597,0.7142857,0.6883117,0.6753247,0.5844156,0.5324675,0.3636364,0.02597403,0
48,0.5,1,1,0.974026,0.9220779,0.9090909,0.8571429,0.8311688,0.8181818,0.7922078,0.7792208,0.7662338,0.7532468,0.5844156,0.5714286,0.4545455,0.03896104,0
49,0.5,1,1,0.987013,0.961039,0.9480519,0.9090909,0.8441558,0.8311688,0.8181818,0.7662338,0.6623377,0.4935065,0.4675325,0.4415584,0.3636364,0.3116883,0
50,0.5,1,1,0.987013,0.974026,0.8051948,0.7922078,0.7662338,0.7012987,0.6883117,0.6623377,0.6103896,0.5844156,0.5324675,0.4805195,0.06493506,0.03896104,0
51,0.5,1,1,0.9480519,0.8831169,0.8701299,0.8441558,0.8181818,0.8051948,0.7922078,0.7792208,0.7662338,0.7142857,0.5324675,0.3636364,0.3376623,0.2987013,0
52,0.5,1,1,0.8311688,0.7922078,0.7792208,0.7142857,0.6883117,0.6623377,0.6103896,0.5974026,0.5844156,0.5324675,0.4545455,0.4285714,0.3766234,0.3376623,0
53,0.5,1,1,0.974026,0.961039,0.9480519,0.7792208,0.7272727,0.7142857,0.6233766,0.5454545,0.5194805,0.4935065,0.4545455,0.4025974,0.3766234,0.2987013,0
54,0.5,1,1,0.974026,0.9220779,0.8961039,0.8051948,0.6363636,0.6233766,0.5844156,0.5714286,0.5584416,0.5454545,0.4935065,0.4805195,0.4415584,0.02597403,0
55,0.5,1,1,0.9350649,0.9220779,0.7532468,0.7402597,0.7272727,0.7142857,0.7012987,0.6623377,0.6493506,0.5974026,0.4415584,0.07792208,0.05194805,0.02597403,0
56,0.5,1,1,0.9480519,0.9350649,0.9090909,0.8831169,0.8701299,0.8441558,0.8311688,0.8181818,0.6493506,0.6103896,0.5324675,0.5194805,0.4285714,0.3636364,0
57,0.5,1,1,0.974026,0.9220779,0.9090909,0.8831169,0.8701299,0.8571429,0.8441558,0.7922078,0.7272727,0.6883117,0.6623377,0.5844156,0.4155844,0.3116883,0
58,0.5,1,1,0.987013,0.961039,0.9480519,0.9350649,0.9090909,0.8831169,0.8311688,0.8181818,0.7402597,0.6883117,0.5974026,0.4285714,0.3896104,0.3116883,0
59,0.5,1,1,0.987013,0.9350649,0.9090909,0.8961039,0.8181818,0.7662338,0.7402597,0.7272727,0.5584416,0.5324675,0.5064935,0.4935065,0.3376623,0.2987013,0
