SimNo,ExtThrs,FlexThrs,Prop0,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10,Prop11,Prop12,Prop13,Prop14
176,0.5,1,1,0.9827586,0.9310345,0.9137931,0.862069,0.8448276,0.7931034,0.6724138,0.6551724,0.6034483,0.5689655,0.4655172,0.4137931,0.3793103,0
177,0.5,1,1,0.9655172,0.9482759,0.9137931,0.8793103,0.8448276,0.8275862,0.8103448,0.7931034,0.5862069,0.5344828,0.4827586,0.4137931,0.03448276,0
178,0.5,1,1,0.9482759,0.9137931,0.8965517,0.8793103,0.862069,0.8448276,0.7758621,0.6724138,0.6034483,0.5689655,0.5344828,0.4310345,0.05172414,0
179,0.5,1,1,0.9827586,0.9310345,0.8793103,0.8448276,0.8103448,0.7758621,0.7586207,0.7241379,0.6551724,0.5517241,0.5172414,0.4655172,0.3965517,0
180,0.5,1,1,0.9655172,0.9310345,0.8793103,0.862069,0.8275862,0.7931034,0.7413793,0.7241379,0.637931,0.5689655,0.5344828,0.4310345,0.3793103,0
181,0.5,1,1,0.9827586,0.9482759,0.9310345,0.9137931,0.8965517,0.862069,0.8448276,0.7931034,0.7241379,0.5689655,0.4655172,0.0862069,0.03448276,0
182,0.5,1,1,0.9827586,0.9655172,0.9310345,0.7931034,0.7586207,0.7241379,0.7068966,0.6724138,0.637931,0.5172414,0.4827586,0.4310345,0.3793103,0
183,0.5,1,1,0.9482759,0.9310345,0.8965517,0.862069,0.8448276,0.7931034,0.7413793,0.6896552,0.637931,0.5344828,0.1206897,0.06896552,0.03448276,0
184,0.5,1,1,0.9482759,0.9137931,0.8965517,0.8793103,0.862069,0.8275862,0.7931034,0.7758621,0.6206897,0.5172414,0.4827586,0.1034483,0.05172414,0
185,0.5,1,1,0.9827586,0.9655172,0.9310345,0.8793103,0.862069,0.7413793,0.7241379,0.6551724,0.6034483,0.5862069,0.4655172,0.0862069,0.03448276,0
186,0.5,1,1,0.9827586,0.9482759,0.8965517,0.862069,0.8448276,0.7413793,0.7068966,0.6896552,0.637931,0.6206897,0.4827586,0.4310345,0.3793103,0
187,0.5,1,1,0.9482759,0.9310345,0.8965517,0.8793103,0.8448276,0.8275862,0.7586207,0.7068966,0.637931,0.5344828,0.4827586,0.4137931,0.3793103,0
188,0.5,1,1,0.9827586,0.9655172,0.9310345,0.8793103,0.8448276,0.8103448,0.7931034,0.7758621,0.6206897,0.5172414,0.4655172,0.4137931,0.3793103,0
189,0.5,1,1,0.9482759,0.9137931,0.862069,0.8275862,0.8103448,0.7931034,0.6896552,0.6724138,0.6034483,0.5,0.4655172,0.4137931,0.03448276,0
190,0.5,1,1,0.9827586,0.9482759,0.9137931,0.8793103,0.8448276,0.8275862,0.7413793,0.7068966,0.6551724,0.5862069,0.4827586,0.4310345,0.3793103,0
191,0.5,1,1,0.9827586,0.9482759,0.8965517,0.8793103,0.8448276,0.7931034,0.7758621,0.7413793,0.637931,0.5862069,0.5517241,0.4827586,0.1034483,0
192,0.5,1,1,0.9827586,0.9655172,0.9310345,0.8793103,0.8448276,0.7758621,0.7413793,0.7068966,0.6206897,0.5172414,0.4827586,0.4310345,0.3793103,0
193,0.5,1,1,0.9827586,0.9482759,0.9310345,0.8793103,0.862069,0.8103448,0.7931034,0.6896552,0.6206897,0.5862069,0.4655172,0.4137931,0.3793103,0
194,0.5,1,1,0.9827586,0.9655172,0.9482759,0.9137931,0.862069,0.7931034,0.7413793,0.6896552,0.637931,0.5689655,0.4655172,0.4137931,0.03448276,0
195,0.5,1,1,0.9827586,0.9482759,0.9310345,0.9137931,0.8793103,0.8275862,0.7758621,0.6896552,0.6034483,0.2241379,0.1896552,0.0862069,0.03448276,0
196,0.5,1,1,0.9827586,0.9482759,0.9310345,0.9137931,0.8793103,0.8275862,0.7758621,0.7241379,0.6724138,0.6206897,0.5172414,0.4137931,0.03448276,0
197,0.5,1,1,0.9827586,0.9655172,0.9137931,0.8965517,0.8448276,0.7758621,0.7241379,0.6551724,0.5517241,0.5172414,0.4655172,0.4137931,0.03448276,0
198,0.5,1,1,0.9655172,0.9310345,0.9137931,0.8965517,0.862069,0.8103448,0.7413793,0.7241379,0.6206897,0.5172414,0.137931,0.0862069,0.05172414,0
199,0.5,1,1,0.9655172,0.9482759,0.9310345,0.8965517,0.8793103,0.8448276,0.7586207,0.7068966,0.6551724,0.6206897,0.5172414,0.4827586,0.3793103,0
200,0.5,1,1,0.9827586,0.9655172,0.9310345,0.8793103,0.862069,0.8275862,0.8103448,0.7931034,0.7586207,0.7068966,0.6551724,0.6206897,0.1034483,0
201,0.5,1,1,0.9827586,0.9482759,0.8965517,0.8793103,0.8275862,0.7758621,0.7413793,0.7068966,0.6206897,0.5689655,0.1896552,0.0862069,0.05172414,0
202,0.5,1,1,0.9655172,0.9482759,0.9310345,0.8793103,0.862069,0.7758621,0.6724138,0.6206897,0.6034483,0.5517241,0.4827586,0.4137931,0.03448276,0
203,0.5,1,1,0.9655172,0.9482759,0.8965517,0.862069,0.8275862,0.7758621,0.7413793,0.6896552,0.6724138,0.6034483,0.5517241,0.4482759,0.3793103,0
204,0.5,1,1,0.9655172,0.9310345,0.8965517,0.862069,0.8448276,0.7413793,0.7241379,0.7068966,0.6034483,0.5517241,0.4655172,0.4137931,0.3793103,0
205,0.5,1,1,0.9827586,0.9482759,0.9310345,0.9137931,0.862069,0.8103448,0.7413793,0.7068966,0.637931,0.6034483,0.5,0.4310345,0.3793103,0
206,0.5,1,1,0.9827586,0.9482759,0.9310345,0.9137931,0.8793103,0.8275862,0.8103448,0.6896552,0.6206897,0.5172414,0.4655172,0.4310345,0.3793103,0
207,0.5,1,1,0.9827586,0.9310345,0.9137931,0.8793103,0.8448276,0.8275862,0.7758621,0.7241379,0.6551724,0.5517241,0.4655172,0.4310345,0.05172414,0
208,0.5,1,1,0.9655172,0.9310345,0.8965517,0.8793103,0.7758621,0.7413793,0.7068966,0.637931,0.6034483,0.5689655,0.4827586,0.4310345,0.05172414,0
209,0.5,1,1,0.9827586,0.9482759,0.9310345,0.9137931,0.862069,0.8448276,0.8275862,0.7241379,0.6551724,0.5172414,0.4827586,0.4310345,0.05172414,0
210,0.5,1,1,0.9655172,0.9482759,0.9310345,0.8965517,0.862069,0.8448276,0.8275862,0.7758621,0.6206897,0.5689655,0.4655172,0.4137931,0.03448276,0
211,0.5,1,1,0.9827586,0.9655172,0.9482759,0.8965517,0.8275862,0.7931034,0.7068966,0.6551724,0.6206897,0.5689655,0.5172414,0.4137931,0.03448276,0
212,0.5,1,1,0.9655172,0.9482759,0.9137931,0.8965517,0.8448276,0.8103448,0.7931034,0.7413793,0.6724138,0.5689655,0.5172414,0.4827586,0.3965517,0
213,0.5,1,1,0.9827586,0.9655172,0.9310345,0.862069,0.8103448,0.7586207,0.7413793,0.7241379,0.7068966,0.6551724,0.6034483,0.137931,0.03448276,0
214,0.5,1,1,0.9655172,0.9482759,0.9137931,0.8965517,0.7931034,0.7758621,0.7586207,0.7241379,0.637931,0.6034483,0.4827586,0.4310345,0.3793103,0
215,0.5,1,1,0.9655172,0.9310345,0.9137931,0.8793103,0.8448276,0.8275862,0.7931034,0.7586207,0.6551724,0.6206897,0.4655172,0.4137931,0.362069,0
216,0.5,1,1,0.9827586,0.9482759,0.9137931,0.8793103,0.8448276,0.8275862,0.7586207,0.6551724,0.6206897,0.5689655,0.5,0.4482759,0.3965517,0
217,0.5,1,1,0.9482759,0.9137931,0.8793103,0.862069,0.8275862,0.8103448,0.7931034,0.7413793,0.6551724,0.5689655,0.5172414,0.137931,0.1034483,0
218,0.5,1,1,0.9655172,0.9482759,0.9310345,0.8793103,0.8275862,0.8103448,0.7241379,0.6724138,0.5689655,0.5344828,0.4655172,0.4137931,0.3793103,0
219,0.5,1,1,0.9655172,0.9310345,0.9137931,0.8793103,0.8275862,0.8103448,0.7931034,0.7758621,0.6896552,0.5862069,0.5517241,0.4310345,0.3793103,0
220,0.5,1,1,0.9655172,0.9310345,0.8965517,0.862069,0.8448276,0.8103448,0.7758621,0.7241379,0.6724138,0.5689655,0.4655172,0.0862069,0.05172414,0
221,0.5,1,1,0.9655172,0.9310345,0.9137931,0.862069,0.8275862,0.8103448,0.7586207,0.7413793,0.6896552,0.5862069,0.5344828,0.4310345,0.3965517,0
222,0.5,1,1,0.9482759,0.9137931,0.862069,0.8275862,0.8103448,0.7758621,0.7413793,0.637931,0.6206897,0.5689655,0.5,0.4310345,0.05172414,0
223,0.5,1,1,0.9827586,0.9655172,0.9482759,0.8965517,0.862069,0.7586207,0.7241379,0.6724138,0.637931,0.6034483,0.5172414,0.4310345,0.05172414,0
224,0.5,1,1,0.9655172,0.9310345,0.9137931,0.8793103,0.8448276,0.7931034,0.7413793,0.7068966,0.6551724,0.6206897,0.5862069,0.1551724,0.1034483,0
225,0.5,1,1,0.9655172,0.9482759,0.9310345,0.8965517,0.8793103,0.8275862,0.7758621,0.6896552,0.637931,0.6034483,0.5517241,0.4482759,0.05172414,0
226,0.5,1,1,0.9827586,0.9655172,0.9310345,0.8965517,0.8448276,0.8275862,0.7931034,0.7586207,0.7413793,0.6896552,0.5172414,0.4310345,0.05172414,0
227,0.5,1,1,0.9827586,0.9482759,0.9310345,0.8793103,0.862069,0.8275862,0.8103448,0.7758621,0.7241379,0.6206897,0.5344828,0.4827586,0.3793103,0
228,0.5,1,1,0.9827586,0.9655172,0.9310345,0.8103448,0.7758621,0.7586207,0.7413793,0.7241379,0.637931,0.5172414,0.137931,0.1034483,0.05172414,0
229,0.5,1,1,0.9827586,0.9482759,0.9310345,0.8793103,0.862069,0.8275862,0.7931034,0.6896552,0.637931,0.6034483,0.5,0.4310345,0.05172414,0
230,0.5,1,1,0.9827586,0.9310345,0.8965517,0.862069,0.8275862,0.8103448,0.7586207,0.7241379,0.6896552,0.6206897,0.5172414,0.4655172,0.4137931,0
231,0.5,1,1,0.9827586,0.9655172,0.9482759,0.9137931,0.8965517,0.862069,0.7241379,0.7068966,0.6724138,0.637931,0.4827586,0.4310345,0.05172414,0
232,0.5,1,1,0.9655172,0.9482759,0.9137931,0.8965517,0.7758621,0.7586207,0.7068966,0.6896552,0.6034483,0.5172414,0.4655172,0.4137931,0.03448276,0
233,0.5,1,1,0.9655172,0.9482759,0.9310345,0.8965517,0.8793103,0.8275862,0.7586207,0.637931,0.6206897,0.5862069,0.5344828,0.4310345,0.3793103,0
234,0.5,1,1,0.9655172,0.9482759,0.9310345,0.862069,0.7586207,0.7413793,0.7068966,0.6551724,0.5862069,0.5172414,0.4655172,0.0862069,0.03448276,0
235,0.5,1,1,0.9655172,0.9310345,0.8965517,0.8793103,0.862069,0.8275862,0.8103448,0.7068966,0.6034483,0.5689655,0.5172414,0.4655172,0.3793103,0
236,0.5,1,1,0.9827586,0.9482759,0.9310345,0.8793103,0.862069,0.8103448,0.7586207,0.7241379,0.6724138,0.5689655,0.5344828,0.0862069,0.05172414,0
237,0.5,1,1,0.9655172,0.9482759,0.9310345,0.8965517,0.8793103,0.8103448,0.7931034,0.7758621,0.6724138,0.6034483,0.4827586,0.4310345,0.3793103,0
238,0.5,1,1,0.9482759,0.9310345,0.9137931,0.8965517,0.8275862,0.7758621,0.7413793,0.7068966,0.6034483,0.5862069,0.5344828,0.4310345,0.3965517,0
239,0.5,1,1,0.9827586,0.9655172,0.9310345,0.8965517,0.862069,0.7931034,0.7413793,0.6896552,0.6551724,0.5689655,0.4655172,0.0862069,0.03448276,0
240,0.5,1,1,0.9655172,0.9482759,0.8965517,0.8793103,0.8448276,0.7931034,0.7413793,0.7241379,0.6206897,0.5689655,0.5172414,0.4827586,0.3793103,0
241,0.5,1,1,0.9482759,0.9137931,0.8793103,0.8448276,0.8103448,0.7931034,0.7586207,0.7068966,0.6034483,0.5517241,0.5,0.4655172,0.4310345,0
242,0.5,1,1,0.9827586,0.9482759,0.9310345,0.8965517,0.862069,0.8275862,0.7931034,0.6724138,0.6206897,0.5172414,0.137931,0.0862069,0.05172414,0
243,0.5,1,1,0.9827586,0.9655172,0.9310345,0.862069,0.8448276,0.8275862,0.7241379,0.6896552,0.6206897,0.5172414,0.4655172,0.4310345,0.05172414,0
244,0.5,1,1,0.9827586,0.9310345,0.8965517,0.8448276,0.8275862,0.7931034,0.7241379,0.6724138,0.637931,0.5344828,0.5,0.4310345,0.05172414,0
245,0.5,1,1,0.9655172,0.9482759,0.9137931,0.8793103,0.7758621,0.7413793,0.7068966,0.6724138,0.5862069,0.5344828,0.4827586,0.4655172,0.03448276,0
246,0.5,1,1,0.9655172,0.9482759,0.9310345,0.8793103,0.8448276,0.8103448,0.7758621,0.7413793,0.6896552,0.637931,0.5344828,0.4482759,0.05172414,0
247,0.5,1,1,0.9655172,0.9482759,0.9137931,0.8793103,0.862069,0.8275862,0.8103448,0.7931034,0.6724138,0.5862069,0.4827586,0.4310345,0.05172414,0
248,0.5,1,1,0.9482759,0.9137931,0.8793103,0.8275862,0.8103448,0.7758621,0.7413793,0.7068966,0.637931,0.6034483,0.5,0.4482759,0.3965517,0
249,0.5,1,1,0.9482759,0.9310345,0.8965517,0.862069,0.8275862,0.8103448,0.7068966,0.6724138,0.6551724,0.5689655,0.4827586,0.4310345,0.3793103,0
250,0.5,1,1,0.9655172,0.9482759,0.9137931,0.8965517,0.8448276,0.8275862,0.7758621,0.6724138,0.6034483,0.5517241,0.4655172,0.0862069,0.03448276,0
251,0.5,1,1,0.9827586,0.9655172,0.9310345,0.8965517,0.862069,0.7931034,0.7758621,0.7241379,0.6551724,0.6206897,0.5344828,0.4827586,0.1034483,0
252,0.5,1,1,0.9655172,0.9310345,0.8793103,0.8448276,0.7413793,0.7241379,0.7068966,0.6896552,0.6724138,0.6206897,0.4655172,0.4137931,0.3793103,0
253,0.5,1,1,0.9482759,0.9310345,0.9137931,0.8448276,0.8103448,0.7758621,0.7241379,0.6896552,0.6551724,0.6206897,0.5689655,0.4655172,0.3793103,0
254,0.5,1,1,0.9655172,0.9310345,0.8965517,0.8793103,0.862069,0.7586207,0.7241379,0.7068966,0.6551724,0.637931,0.5862069,0.0862069,0.05172414,0
255,0.5,1,1,0.9827586,0.9482759,0.9310345,0.862069,0.8103448,0.7931034,0.7758621,0.6724138,0.5862069,0.5344828,0.4827586,0.0862069,0.05172414,0
256,0.5,1,1,0.9827586,0.9655172,0.9310345,0.8965517,0.8793103,0.8448276,0.7068966,0.637931,0.6206897,0.5172414,0.4655172,0.4310345,0.05172414,0
257,0.5,1,1,0.9827586,0.9482759,0.9310345,0.8793103,0.862069,0.8103448,0.7758621,0.6724138,0.637931,0.5689655,0.5,0.4482759,0.05172414,0
258,0.5,1,1,0.9655172,0.9310345,0.9137931,0.8793103,0.862069,0.8448276,0.7931034,0.7586207,0.7068966,0.6034483,0.5517241,0.4310345,0.3793103,0
259,0.5,1,1,0.9827586,0.9482759,0.9310345,0.9137931,0.8965517,0.8275862,0.8103448,0.7586207,0.6551724,0.5172414,0.4655172,0.0862069,0.03448276,0
260,0.5,1,1,0.9827586,0.9482759,0.9137931,0.8965517,0.8793103,0.8448276,0.8275862,0.7241379,0.6896552,0.637931,0.5862069,0.4827586,0.3793103,0
261,0.5,1,1,0.9827586,0.9655172,0.9310345,0.8965517,0.8793103,0.8275862,0.7758621,0.7241379,0.6724138,0.5689655,0.5344828,0.4482759,0.3965517,0
262,0.5,1,1,0.9827586,0.9482759,0.8793103,0.8275862,0.8103448,0.7758621,0.7586207,0.7241379,0.637931,0.5862069,0.5172414,0.4137931,0.3793103,0
263,0.5,1,1,0.9827586,0.9482759,0.9137931,0.8793103,0.8275862,0.8103448,0.7931034,0.7413793,0.7241379,0.5689655,0.4655172,0.4137931,0.3793103,0
264,0.5,1,1,0.9655172,0.9310345,0.8965517,0.862069,0.8448276,0.8275862,0.7758621,0.637931,0.2931034,0.2413793,0.1896552,0.1551724,0.05172414,0
265,0.5,1,1,0.9655172,0.9137931,0.8793103,0.8275862,0.8103448,0.7931034,0.7586207,0.6206897,0.5862069,0.5689655,0.4655172,0.4137931,0.3793103,0
266,0.5,1,1,0.9655172,0.9310345,0.8965517,0.8793103,0.8275862,0.8103448,0.7931034,0.7241379,0.6724138,0.637931,0.5344828,0.4827586,0.3793103,0
267,0.5,1,1,0.9655172,0.9482759,0.8965517,0.8448276,0.8103448,0.7586207,0.7413793,0.7068966,0.6724138,0.6206897,0.5862069,0.4827586,0.3793103,0
268,0.5,1,1,0.9827586,0.9310345,0.8965517,0.8448276,0.8275862,0.8103448,0.7931034,0.7758621,0.6896552,0.5862069,0.5517241,0.0862069,0.03448276,0
269,0.5,1,1,0.9827586,0.9310345,0.8793103,0.862069,0.8275862,0.7931034,0.7586207,0.6551724,0.6034483,0.5517241,0.4655172,0.4137931,0.3793103,0
270,0.5,1,1,0.9827586,0.9655172,0.9310345,0.9137931,0.7758621,0.7413793,0.6896552,0.637931,0.6206897,0.5689655,0.4655172,0.4137931,0.3793103,0
271,0.5,1,1,0.9655172,0.9137931,0.8965517,0.8793103,0.8448276,0.7758621,0.7586207,0.7068966,0.637931,0.5689655,0.4655172,0.4310345,0.3793103,0
272,0.5,1,1,0.9827586,0.9655172,0.9310345,0.8793103,0.862069,0.8275862,0.7068966,0.6896552,0.6551724,0.5689655,0.5344828,0.4827586,0.3793103,0
273,0.5,1,1,0.9827586,0.9482759,0.8965517,0.862069,0.8448276,0.8275862,0.7931034,0.6896552,0.5689655,0.5172414,0.4655172,0.4137931,0.03448276,0
274,0.5,1,1,0.9655172,0.9310345,0.9137931,0.8965517,0.8793103,0.8275862,0.8103448,0.7413793,0.637931,0.5862069,0.4655172,0.0862069,0.03448276,0
275,0.5,1,1,0.9482759,0.9310345,0.8793103,0.8448276,0.8103448,0.7931034,0.7758621,0.7241379,0.6724138,0.5689655,0.5344828,0.4310345,0.3793103,0
276,0.5,1,1,0.9655172,0.9310345,0.9137931,0.862069,0.8275862,0.7241379,0.7068966,0.6724138,0.6206897,0.5689655,0.4827586,0.0862069,0.03448276,0
277,0.5,1,1,0.9827586,0.9482759,0.9310345,0.9137931,0.8793103,0.862069,0.7758621,0.7586207,0.6551724,0.5172414,0.4827586,0.4310345,0.3793103,0
278,0.5,1,1,0.9827586,0.9655172,0.9137931,0.8793103,0.862069,0.7413793,0.7241379,0.6896552,0.637931,0.5517241,0.5,0.4137931,0.3793103,0
279,0.5,1,1,0.9827586,0.9310345,0.8965517,0.8448276,0.8275862,0.8103448,0.7931034,0.7241379,0.6551724,0.5689655,0.1896552,0.137931,0.03448276,0
280,0.5,1,1,0.9655172,0.9310345,0.9137931,0.8965517,0.862069,0.8448276,0.7241379,0.6896552,0.6551724,0.5689655,0.5172414,0.4310345,0.3793103,0
281,0.5,1,1,0.9827586,0.9482759,0.9310345,0.9137931,0.8793103,0.8448276,0.8103448,0.7586207,0.6896552,0.5862069,0.5,0.4482759,0.3965517,0
282,0.5,1,1,0.9827586,0.9655172,0.9310345,0.8965517,0.8793103,0.8448276,0.8275862,0.7586207,0.7241379,0.5862069,0.2068966,0.1034483,0.05172414,0
283,0.5,1,1,0.9655172,0.9310345,0.8793103,0.862069,0.8275862,0.8103448,0.7586207,0.7068966,0.6724138,0.5689655,0.4655172,0.0862069,0.03448276,0
284,0.5,1,1,0.9827586,0.9482759,0.9310345,0.9137931,0.8793103,0.8448276,0.7931034,0.7413793,0.6724138,0.5689655,0.1896552,0.1551724,0.1034483,0
285,0.5,1,1,0.9827586,0.9655172,0.9482759,0.8965517,0.862069,0.8275862,0.8103448,0.6896552,0.5862069,0.5172414,0.4655172,0.4137931,0.3793103,0
286,0.5,1,1,0.9827586,0.9482759,0.9310345,0.9137931,0.862069,0.8275862,0.7241379,0.7068966,0.637931,0.5862069,0.5689655,0.0862069,0.03448276,0
287,0.5,1,1,0.9827586,0.9482759,0.9137931,0.8965517,0.7758621,0.7586207,0.7413793,0.6724138,0.6034483,0.5517241,0.137931,0.1034483,0.05172414,0
288,0.5,1,1,0.9655172,0.9482759,0.9310345,0.9137931,0.8793103,0.8448276,0.7931034,0.7413793,0.6896552,0.6034483,0.5172414,0.4137931,0.03448276,0
289,0.5,1,1,0.9655172,0.9482759,0.8965517,0.8793103,0.862069,0.8448276,0.8103448,0.7068966,0.6724138,0.6034483,0.4827586,0.1034483,0.05172414,0
290,0.5,1,1,0.9655172,0.9310345,0.8965517,0.8448276,0.7931034,0.7758621,0.7586207,0.6551724,0.6206897,0.6034483,0.4655172,0.4310345,0.3793103,0
291,0.5,1,1,0.9827586,0.9482759,0.9310345,0.9137931,0.8448276,0.8275862,0.7931034,0.7586207,0.7241379,0.6724138,0.6206897,0.5862069,0.1034483,0
292,0.5,1,1,0.9655172,0.9482759,0.9137931,0.8793103,0.862069,0.8275862,0.7931034,0.7241379,0.6724138,0.6206897,0.5172414,0.4310345,0.05172414,0
293,0.5,1,1,0.9827586,0.9655172,0.8965517,0.862069,0.8103448,0.7931034,0.7586207,0.6724138,0.6206897,0.2413793,0.1896552,0.137931,0.03448276,0
294,0.5,1,1,0.9827586,0.9655172,0.9137931,0.862069,0.8103448,0.7068966,0.6896552,0.6206897,0.5517241,0.1724138,0.1206897,0.0862069,0.05172414,0
295,0.5,1,1,0.9827586,0.9655172,0.9310345,0.8793103,0.8275862,0.7931034,0.7758621,0.7586207,0.6551724,0.5172414,0.4655172,0.4137931,0.03448276,0
296,0.5,1,1,0.9827586,0.9482759,0.9137931,0.862069,0.7586207,0.7068966,0.6896552,0.6724138,0.6034483,0.5344828,0.4827586,0.4482759,0.3793103,0
297,0.5,1,1,0.9827586,0.9310345,0.8965517,0.7931034,0.7586207,0.7241379,0.6724138,0.6206897,0.6034483,0.5689655,0.5172414,0.4482759,0.05172414,0
298,0.5,1,1,0.9827586,0.9655172,0.9137931,0.8965517,0.862069,0.7931034,0.7586207,0.7068966,0.6724138,0.6206897,0.5172414,0.4827586,0.3965517,0
299,0.5,1,1,0.9655172,0.9482759,0.9137931,0.8793103,0.8275862,0.8103448,0.7758621,0.6724138,0.5862069,0.5517241,0.4482759,0.4137931,0.05172414,0
300,0.5,1,1,0.9827586,0.9482759,0.9137931,0.8965517,0.862069,0.8103448,0.7758621,0.6896552,0.5862069,0.5344828,0.1551724,0.05172414,0.01724138,0
301,0.5,1,1,0.9655172,0.9310345,0.8793103,0.8448276,0.8103448,0.7586207,0.7413793,0.7068966,0.6896552,0.5689655,0.4655172,0.0862069,0.05172414,0
302,0.5,1,1,0.9482759,0.9137931,0.8793103,0.862069,0.8275862,0.7241379,0.6896552,0.6724138,0.6034483,0.5172414,0.4655172,0.0862069,0.03448276,0
303,0.5,1,1,0.9827586,0.9655172,0.9482759,0.8965517,0.862069,0.8275862,0.7931034,0.7758621,0.6206897,0.5689655,0.4655172,0.4310345,0.3793103,0
304,0.5,1,1,0.9827586,0.9482759,0.9310345,0.8965517,0.8793103,0.8275862,0.7758621,0.7586207,0.6724138,0.6206897,0.5862069,0.4827586,0.4137931,0
305,0.5,1,1,0.9827586,0.9482759,0.9310345,0.8965517,0.8793103,0.862069,0.8448276,0.7586207,0.7068966,0.5689655,0.1896552,0.0862069,0.03448276,0
306,0.5,1,1,0.9827586,0.9310345,0.8965517,0.8793103,0.8448276,0.8103448,0.7586207,0.7068966,0.6034483,0.5344828,0.4827586,0.4310345,0.03448276,0
307,0.5,1,1,0.9827586,0.9482759,0.9310345,0.8965517,0.8793103,0.862069,0.8103448,0.7758621,0.7241379,0.5517241,0.5,0.4655172,0.4137931,0
308,0.5,1,1,0.9655172,0.9482759,0.9310345,0.9137931,0.8793103,0.8448276,0.7586207,0.6896552,0.6206897,0.5172414,0.137931,0.0862069,0.03448276,0
309,0.5,1,1,0.9655172,0.9482759,0.9137931,0.8793103,0.8448276,0.7931034,0.7758621,0.7586207,0.7413793,0.5862069,0.2068966,0.1034483,0.05172414,0
310,0.5,1,1,0.9827586,0.9655172,0.9310345,0.8965517,0.8448276,0.8275862,0.7931034,0.7241379,0.6551724,0.6034483,0.5689655,0.5,0.1034483,0
311,0.5,1,1,0.9655172,0.9482759,0.9310345,0.9137931,0.8448276,0.8275862,0.8103448,0.7586207,0.7068966,0.5689655,0.4655172,0.4137931,0.03448276,0
312,0.5,1,1,0.9655172,0.9482759,0.9137931,0.862069,0.8275862,0.7931034,0.7758621,0.7586207,0.7413793,0.5862069,0.5344828,0.4310345,0.03448276,0
313,0.5,1,1,0.9827586,0.9310345,0.9137931,0.8793103,0.862069,0.7586207,0.7068966,0.6724138,0.6206897,0.5344828,0.4655172,0.4137931,0.3793103,0
314,0.5,1,1,0.9655172,0.9310345,0.9137931,0.8793103,0.862069,0.8448276,0.7241379,0.6724138,0.6206897,0.5689655,0.4827586,0.4310345,0.3793103,0
315,0.5,1,1,0.9827586,0.9655172,0.9482759,0.8965517,0.862069,0.8103448,0.7931034,0.6896552,0.5862069,0.5172414,0.4655172,0.4310345,0.05172414,0
316,0.5,1,1,0.9655172,0.9310345,0.9137931,0.8965517,0.862069,0.8103448,0.7586207,0.7068966,0.6551724,0.5517241,0.4655172,0.4137931,0.03448276,0
317,0.5,1,1,0.9655172,0.9482759,0.8965517,0.862069,0.8448276,0.8103448,0.7068966,0.6896552,0.6034483,0.5172414,0.4655172,0.4310345,0.3793103,0
318,0.5,1,1,0.9827586,0.9655172,0.9137931,0.8965517,0.8448276,0.8103448,0.7758621,0.7413793,0.7241379,0.5862069,0.5344828,0.4310345,0.03448276,0
319,0.5,1,1,0.9827586,0.9482759,0.9137931,0.862069,0.8275862,0.7931034,0.7758621,0.7241379,0.6206897,0.5689655,0.5172414,0.4137931,0.03448276,0
320,0.5,1,1,0.9482759,0.9137931,0.8793103,0.862069,0.8275862,0.8103448,0.7068966,0.6724138,0.6034483,0.5172414,0.4655172,0.4137931,0.3793103,0
321,0.5,1,1,0.9827586,0.9655172,0.9137931,0.8965517,0.862069,0.8275862,0.7758621,0.7586207,0.7413793,0.637931,0.5862069,0.4310345,0.3793103,0
322,0.5,1,1,0.9655172,0.9482759,0.9310345,0.9137931,0.862069,0.8275862,0.7241379,0.6206897,0.5862069,0.5172414,0.4655172,0.4137931,0.3793103,0
323,0.5,1,1,0.9655172,0.9310345,0.8965517,0.8793103,0.862069,0.7758621,0.7413793,0.6896552,0.637931,0.5689655,0.1896552,0.0862069,0.03448276,0
324,0.5,1,1,0.9827586,0.9655172,0.9310345,0.9137931,0.862069,0.8448276,0.8103448,0.7413793,0.637931,0.5689655,0.5172414,0.4655172,0.3965517,0
325,0.5,1,1,0.9827586,0.9482759,0.9310345,0.8965517,0.862069,0.8275862,0.7931034,0.7068966,0.6034483,0.5344828,0.4827586,0.4310345,0.03448276,0
326,0.5,1,1,0.9655172,0.9482759,0.9310345,0.8965517,0.862069,0.8275862,0.8103448,0.7931034,0.7413793,0.5689655,0.1896552,0.0862069,0.03448276,0
327,0.5,1,1,0.9655172,0.9482759,0.9310345,0.9137931,0.862069,0.8275862,0.7931034,0.7241379,0.637931,0.5862069,0.4827586,0.4310345,0.3965517,0
328,0.5,1,1,0.9655172,0.9310345,0.8965517,0.862069,0.8448276,0.8275862,0.7931034,0.7413793,0.7068966,0.5862069,0.4827586,0.4310345,0.05172414,0
329,0.5,1,1,0.9655172,0.9482759,0.9310345,0.8793103,0.862069,0.8275862,0.7586207,0.7413793,0.7068966,0.6551724,0.5344828,0.4310345,0.3793103,0
330,0.5,1,1,0.9655172,0.9482759,0.9310345,0.8793103,0.8275862,0.8103448,0.7758621,0.6896552,0.6551724,0.6034483,0.5344828,0.1551724,0.1034483,0
331,0.5,1,1,0.9655172,0.9310345,0.9137931,0.8793103,0.8448276,0.7931034,0.7586207,0.7241379,0.6724138,0.6206897,0.5689655,0.4655172,0.3793103,0
