SimNo,ExtThrs,FlexThrs,Prop0,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10,Prop11,Prop12,Prop13,Prop14,Prop15
214,0.5,1,1,0.974026,0.9220779,0.7532468,0.7012987,0.6363636,0.5974026,0.5844156,0.5714286,0.5584416,0.5454545,0.5194805,0.3896104,0.3506494,0.3246753,0
215,0.5,1,1,0.9480519,0.8961039,0.7272727,0.7012987,0.6623377,0.6493506,0.5844156,0.5714286,0.5584416,0.5454545,0.4415584,0.4155844,0.3246753,0.02597403,0
216,0.5,1,1,0.974026,0.8051948,0.7402597,0.6883117,0.6363636,0.6233766,0.5844156,0.5714286,0.5454545,0.5324675,0.5194805,0.5064935,0.3376623,0.02597403,0
217,0.5,1,1,0.974026,0.9480519,0.9350649,0.8701299,0.8181818,0.7792208,0.7272727,0.7142857,0.5454545,0.5324675,0.5194805,0.4935065,0.4805195,0.3116883,0
218,0.5,1,1,0.9480519,0.9350649,0.9090909,0.8441558,0.6753247,0.6233766,0.5454545,0.5064935,0.4935065,0.4805195,0.4675325,0.4415584,0.3896104,0.3636364,0
219,0.5,1,1,0.974026,0.9350649,0.8701299,0.8181818,0.7662338,0.5974026,0.5844156,0.5064935,0.4935065,0.4675325,0.4285714,0.4155844,0.3246753,0.02597403,0
220,0.5,1,1,0.8311688,0.7792208,0.7272727,0.6883117,0.6623377,0.6493506,0.6363636,0.6233766,0.5454545,0.5324675,0.4285714,0.4025974,0.3246753,0.2987013,0
221,0.5,1,1,0.961039,0.9090909,0.7402597,0.7142857,0.6493506,0.5974026,0.5844156,0.5714286,0.5584416,0.5454545,0.5194805,0.4935065,0.3246753,0.02597403,0
222,0.5,1,1,0.8311688,0.8181818,0.7922078,0.7402597,0.7012987,0.6363636,0.6233766,0.5714286,0.5454545,0.5324675,0.4415584,0.3766234,0.05194805,0.02597403,0
223,0.5,1,1,0.9480519,0.8961039,0.8701299,0.8571429,0.6883117,0.6623377,0.5974026,0.5584416,0.5454545,0.5324675,0.5194805,0.4935065,0.3246753,0.2987013,0
224,0.5,1,1,0.9480519,0.9220779,0.8571429,0.8051948,0.7922078,0.7792208,0.7402597,0.5714286,0.5584416,0.5324675,0.5194805,0.5064935,0.4415584,0.02597403,0
225,0.5,1,1,0.8311688,0.8051948,0.7532468,0.7012987,0.6623377,0.6493506,0.5844156,0.5584416,0.5454545,0.5324675,0.5194805,0.3896104,0.3376623,0.3116883,0
226,0.5,1,1,0.9480519,0.9220779,0.8571429,0.8181818,0.6493506,0.5974026,0.5844156,0.5714286,0.5584416,0.5454545,0.4285714,0.4025974,0.3376623,0.3116883,0
227,0.5,1,1,0.8311688,0.8051948,0.7662338,0.7532468,0.7012987,0.6363636,0.5844156,0.5064935,0.4935065,0.4805195,0.4415584,0.4025974,0.3766234,0.3506494,0
228,0.5,1,1,0.974026,0.961039,0.7922078,0.7532468,0.6883117,0.6363636,0.5844156,0.5714286,0.5584416,0.5454545,0.5194805,0.5064935,0.3376623,0.3116883,0
229,0.5,1,1,0.961039,0.9480519,0.8961039,0.7272727,0.7012987,0.6493506,0.5844156,0.5714286,0.5454545,0.5324675,0.5194805,0.3896104,0.3636364,0.2987013,0
230,0.5,1,1,0.9480519,0.9220779,0.7532468,0.7142857,0.6493506,0.6233766,0.6103896,0.5324675,0.5194805,0.4675325,0.4415584,0.4025974,0.3376623,0.02597403,0
231,0.5,1,1,0.974026,0.9220779,0.9090909,0.7402597,0.6753247,0.6363636,0.5584416,0.5064935,0.4935065,0.4675325,0.4415584,0.4025974,0.3246753,0.02597403,0
232,0.5,1,1,0.9350649,0.9090909,0.8571429,0.8181818,0.7662338,0.5974026,0.5714286,0.5454545,0.5324675,0.5194805,0.5064935,0.4935065,0.3896104,0.3116883,0
233,0.5,1,1,0.974026,0.9350649,0.9220779,0.8571429,0.6883117,0.6363636,0.6233766,0.5454545,0.4935065,0.4675325,0.4285714,0.4025974,0.3506494,0.3246753,0
234,0.5,1,1,0.987013,0.9350649,0.9090909,0.8441558,0.6753247,0.6233766,0.5844156,0.5714286,0.5584416,0.5454545,0.5194805,0.4935065,0.4675325,0.3116883,0
235,0.5,1,1,0.9480519,0.7792208,0.7532468,0.6883117,0.6493506,0.6363636,0.6233766,0.5714286,0.5584416,0.5454545,0.4415584,0.3506494,0.3246753,0.2987013,0
236,0.5,1,1,0.974026,0.8051948,0.7532468,0.7402597,0.6883117,0.6493506,0.5844156,0.5584416,0.4805195,0.4675325,0.4415584,0.4155844,0.3636364,0.3376623,0
237,0.5,1,1,0.974026,0.9350649,0.8701299,0.7012987,0.6493506,0.6363636,0.6103896,0.5974026,0.5454545,0.5324675,0.5194805,0.4025974,0.3506494,0.02597403,0
238,0.5,1,1,0.974026,0.9350649,0.8831169,0.8311688,0.6623377,0.5974026,0.5714286,0.5584416,0.5454545,0.5324675,0.5194805,0.4285714,0.3376623,0.3116883,0
239,0.5,1,1,0.9480519,0.8831169,0.8571429,0.6883117,0.6753247,0.6493506,0.5844156,0.5064935,0.4935065,0.4545455,0.4285714,0.3896104,0.3376623,0.02597403,0
240,0.5,1,1,0.961039,0.7922078,0.7792208,0.7272727,0.7012987,0.6493506,0.5714286,0.5584416,0.5324675,0.5194805,0.4285714,0.4025974,0.3636364,0.02597403,0
241,0.5,1,1,0.9480519,0.7792208,0.7532468,0.6883117,0.6363636,0.6103896,0.5714286,0.5584416,0.5454545,0.5324675,0.4285714,0.4025974,0.3766234,0.3116883,0
242,0.5,1,1,0.9480519,0.7792208,0.7532468,0.6883117,0.6753247,0.6233766,0.5844156,0.4935065,0.4675325,0.4545455,0.4285714,0.4025974,0.3766234,0.02597403,0
243,0.5,1,1,0.8311688,0.8051948,0.7532468,0.6883117,0.6493506,0.6363636,0.6233766,0.5974026,0.5454545,0.5324675,0.5194805,0.4935065,0.4805195,0.02597403,0
244,0.5,1,1,0.987013,0.961039,0.9090909,0.8961039,0.8571429,0.6883117,0.6233766,0.6103896,0.5584416,0.5454545,0.5194805,0.3506494,0.05194805,0.02597403,0
245,0.5,1,1,0.9480519,0.8831169,0.8311688,0.8051948,0.7922078,0.7532468,0.5844156,0.5714286,0.5584416,0.4805195,0.4545455,0.4025974,0.3246753,0.02597403,0
246,0.5,1,1,0.9480519,0.9220779,0.7532468,0.6883117,0.6753247,0.6623377,0.6233766,0.5714286,0.5584416,0.5454545,0.4025974,0.3766234,0.05194805,0.02597403,0
247,0.5,1,1,0.8311688,0.7662338,0.7272727,0.6753247,0.6493506,0.6363636,0.5844156,0.5714286,0.5454545,0.5324675,0.5194805,0.4025974,0.3246753,0.02597403,0
248,0.5,1,1,0.974026,0.8051948,0.7532468,0.7402597,0.6883117,0.6233766,0.6103896,0.5974026,0.5584416,0.5324675,0.5194805,0.4805195,0.4545455,0.2987013,0
249,0.5,1,1,0.9350649,0.9090909,0.8571429,0.8441558,0.8051948,0.6363636,0.5844156,0.5714286,0.5584416,0.5454545,0.5194805,0.4805195,0.3246753,0.02597403,0
250,0.5,1,1,0.974026,0.961039,0.9090909,0.8441558,0.7922078,0.6233766,0.6103896,0.5974026,0.5844156,0.5454545,0.4155844,0.3636364,0.05194805,0.02597403,0
251,0.5,1,1,0.974026,0.8051948,0.7922078,0.7402597,0.6753247,0.6623377,0.6233766,0.5714286,0.5454545,0.5324675,0.5064935,0.4935065,0.3896104,0.3116883,0
252,0.5,1,1,0.974026,0.8051948,0.7662338,0.7142857,0.7012987,0.6363636,0.6233766,0.5714286,0.5454545,0.5324675,0.5194805,0.4025974,0.3246753,0.2987013,0
253,0.5,1,1,0.9480519,0.9220779,0.7532468,0.7142857,0.6493506,0.5974026,0.5844156,0.5064935,0.4805195,0.4675325,0.4545455,0.4155844,0.3896104,0.3376623,0
254,0.5,1,1,0.8311688,0.7792208,0.7272727,0.6623377,0.6363636,0.5974026,0.5844156,0.5584416,0.5454545,0.4545455,0.4415584,0.4155844,0.3896104,0.3116883,0
255,0.5,1,1,0.987013,0.9350649,0.7662338,0.7532468,0.7142857,0.6883117,0.6103896,0.5584416,0.5454545,0.5324675,0.5064935,0.4805195,0.3506494,0.3246753,0
256,0.5,1,1,0.9480519,0.9220779,0.8831169,0.8181818,0.7662338,0.5974026,0.5844156,0.5714286,0.5584416,0.5454545,0.5194805,0.5064935,0.4545455,0.4285714,0
257,0.5,1,1,0.974026,0.9350649,0.8831169,0.7142857,0.6623377,0.5974026,0.5844156,0.5584416,0.5454545,0.4415584,0.4285714,0.4025974,0.3766234,0.3116883,0
258,0.5,1,1,0.9480519,0.7792208,0.7402597,0.7272727,0.6753247,0.6103896,0.5844156,0.5714286,0.5454545,0.5324675,0.5194805,0.4935065,0.4155844,0.3896104,0
259,0.5,1,1,0.9480519,0.9220779,0.8701299,0.8051948,0.6363636,0.6233766,0.5844156,0.5584416,0.5454545,0.5324675,0.5064935,0.4805195,0.3246753,0.2987013,0
260,0.5,1,1,0.9480519,0.8701299,0.8051948,0.7792208,0.7402597,0.7272727,0.7142857,0.5454545,0.4935065,0.4805195,0.4545455,0.3896104,0.3636364,0.3376623,0
261,0.5,1,1,0.974026,0.961039,0.9090909,0.8441558,0.6753247,0.6623377,0.6233766,0.5714286,0.5584416,0.4675325,0.4415584,0.4155844,0.3636364,0.3376623,0
262,0.5,1,1,0.8311688,0.7792208,0.7272727,0.7012987,0.6363636,0.6233766,0.5844156,0.5714286,0.5584416,0.4675325,0.4285714,0.4025974,0.3246753,0.02597403,0
263,0.5,1,1,0.974026,0.9350649,0.8831169,0.7142857,0.7012987,0.6493506,0.6363636,0.5714286,0.5584416,0.5454545,0.5064935,0.3636364,0.3376623,0.02597403,0
264,0.5,1,1,0.987013,0.8181818,0.7532468,0.7402597,0.7142857,0.6623377,0.6103896,0.5714286,0.4935065,0.4675325,0.4415584,0.4155844,0.3376623,0.02597403,0
265,0.5,1,1,0.9480519,0.9220779,0.8831169,0.7142857,0.6623377,0.6493506,0.5844156,0.5714286,0.5584416,0.5324675,0.5194805,0.4155844,0.3896104,0.2987013,0
266,0.5,1,1,0.8311688,0.7922078,0.7792208,0.7662338,0.7142857,0.6883117,0.6363636,0.5714286,0.5584416,0.5454545,0.5194805,0.4935065,0.4675325,0.3116883,0
267,0.5,1,1,0.8311688,0.7792208,0.7272727,0.7012987,0.6363636,0.5974026,0.5844156,0.5714286,0.5584416,0.5454545,0.5194805,0.4285714,0.3506494,0.3246753,0
268,0.5,1,1,0.974026,0.9090909,0.8571429,0.8051948,0.6363636,0.5974026,0.5194805,0.5064935,0.4935065,0.4675325,0.4415584,0.4155844,0.05194805,0.02597403,0
269,0.5,1,1,0.8311688,0.7662338,0.7272727,0.7142857,0.6623377,0.6363636,0.5844156,0.5584416,0.5454545,0.5324675,0.4415584,0.4285714,0.3636364,0.02597403,0
270,0.5,1,1,0.9480519,0.8831169,0.8571429,0.6883117,0.6753247,0.6363636,0.6233766,0.5714286,0.5584416,0.5454545,0.5194805,0.4025974,0.3766234,0.3506494,0
271,0.5,1,1,0.974026,0.961039,0.7922078,0.7272727,0.6753247,0.6363636,0.5844156,0.5714286,0.5454545,0.4545455,0.4415584,0.4155844,0.3896104,0.3116883,0
272,0.5,1,1,0.9480519,0.7792208,0.7402597,0.6883117,0.6623377,0.6493506,0.5844156,0.5714286,0.5454545,0.5324675,0.4415584,0.4155844,0.3896104,0.3116883,0
273,0.5,1,1,0.9480519,0.9090909,0.8571429,0.8441558,0.8311688,0.6623377,0.6363636,0.6233766,0.5584416,0.4675325,0.4155844,0.3896104,0.3376623,0.3116883,0
274,0.5,1,1,0.974026,0.8051948,0.7922078,0.7402597,0.7272727,0.6493506,0.5974026,0.5844156,0.5454545,0.5324675,0.5064935,0.4155844,0.3896104,0.3246753,0
275,0.5,1,1,0.8311688,0.8051948,0.7532468,0.7142857,0.7012987,0.6363636,0.6233766,0.5714286,0.5584416,0.4675325,0.4415584,0.3766234,0.05194805,0.02597403,0
276,0.5,1,1,0.8311688,0.7922078,0.7272727,0.7012987,0.6883117,0.6363636,0.5844156,0.5584416,0.5454545,0.5324675,0.5194805,0.5064935,0.4805195,0.4545455,0
277,0.5,1,1,0.9220779,0.8701299,0.7012987,0.6623377,0.6363636,0.6233766,0.5714286,0.5584416,0.5324675,0.4415584,0.4155844,0.4025974,0.3506494,0.3246753,0
278,0.5,1,1,0.9480519,0.7792208,0.7662338,0.7402597,0.7012987,0.6493506,0.5714286,0.5064935,0.4935065,0.4675325,0.4545455,0.4285714,0.3506494,0.3246753,0
279,0.5,1,1,0.9350649,0.9090909,0.8571429,0.8051948,0.6363636,0.5974026,0.5844156,0.5064935,0.4935065,0.4805195,0.4675325,0.4415584,0.3506494,0.02597403,0
280,0.5,1,1,0.9480519,0.8961039,0.8701299,0.8051948,0.7922078,0.7792208,0.6103896,0.5714286,0.5584416,0.5324675,0.4415584,0.4155844,0.3376623,0.3116883,0
281,0.5,1,1,0.961039,0.9350649,0.7662338,0.7142857,0.6623377,0.6493506,0.5844156,0.5714286,0.5584416,0.4675325,0.4545455,0.3636364,0.05194805,0.02597403,0
282,0.5,1,1,0.9350649,0.8831169,0.8441558,0.8181818,0.6493506,0.5974026,0.5844156,0.5714286,0.4935065,0.4675325,0.4285714,0.3506494,0.05194805,0.02597403,0
283,0.5,1,1,0.987013,0.961039,0.9090909,0.7402597,0.6753247,0.6363636,0.6103896,0.5974026,0.5454545,0.5324675,0.5064935,0.4935065,0.4805195,0.3116883,0
284,0.5,1,1,0.974026,0.9090909,0.8571429,0.6883117,0.6363636,0.5974026,0.5844156,0.5064935,0.4805195,0.4675325,0.4415584,0.3896104,0.3636364,0.3376623,0
285,0.5,1,1,0.961039,0.9350649,0.8831169,0.7142857,0.6623377,0.5974026,0.5844156,0.5714286,0.5584416,0.5454545,0.4415584,0.4155844,0.3506494,0.3246753,0
286,0.5,1,1,0.974026,0.9090909,0.8961039,0.8571429,0.6883117,0.6363636,0.5844156,0.5714286,0.5584416,0.5324675,0.5064935,0.4935065,0.4805195,0.3116883,0
287,0.5,1,1,0.9480519,0.9220779,0.8571429,0.6883117,0.6493506,0.5974026,0.5194805,0.5064935,0.4935065,0.4675325,0.4545455,0.4285714,0.3246753,0.2987013,0
288,0.5,1,1,0.961039,0.9090909,0.8831169,0.7142857,0.6623377,0.6363636,0.6233766,0.6103896,0.5974026,0.5844156,0.5194805,0.4155844,0.3246753,0.02597403,0
289,0.5,1,1,0.9480519,0.9220779,0.8571429,0.8051948,0.6363636,0.5974026,0.5714286,0.4935065,0.4805195,0.4675325,0.4415584,0.4155844,0.3376623,0.02597403,0
290,0.5,1,1,0.9350649,0.7662338,0.7142857,0.6883117,0.6493506,0.6363636,0.5844156,0.5714286,0.4935065,0.4675325,0.4415584,0.4025974,0.3506494,0.3246753,0
291,0.5,1,1,0.974026,0.9090909,0.7402597,0.6883117,0.6493506,0.5714286,0.5584416,0.5064935,0.4935065,0.4675325,0.4545455,0.4285714,0.3506494,0.3246753,0
292,0.5,1,1,0.9480519,0.9220779,0.8441558,0.6753247,0.6103896,0.5584416,0.5454545,0.5064935,0.4935065,0.4675325,0.4285714,0.4025974,0.3766234,0.3506494,0
293,0.5,1,1,0.974026,0.9220779,0.7532468,0.7012987,0.6623377,0.5974026,0.5844156,0.5714286,0.5584416,0.5454545,0.5194805,0.4675325,0.05194805,0.02597403,0
294,0.5,1,1,0.961039,0.9090909,0.8831169,0.8571429,0.8311688,0.7662338,0.7142857,0.5454545,0.5324675,0.5194805,0.5064935,0.4935065,0.4415584,0.4285714,0
295,0.5,1,1,0.987013,0.974026,0.9220779,0.8701299,0.7012987,0.6753247,0.6493506,0.5844156,0.5454545,0.5324675,0.5194805,0.3896104,0.3246753,0.2987013,0
296,0.5,1,1,0.8311688,0.7792208,0.7532468,0.7402597,0.7272727,0.6623377,0.5844156,0.5454545,0.4935065,0.4805195,0.4545455,0.4285714,0.3506494,0.3246753,0
297,0.5,1,1,0.987013,0.961039,0.9090909,0.7402597,0.7272727,0.6753247,0.6623377,0.5974026,0.5064935,0.4675325,0.4545455,0.4155844,0.05194805,0.02597403,0
298,0.5,1,1,0.974026,0.8051948,0.7532468,0.7402597,0.6753247,0.6233766,0.5844156,0.5714286,0.5584416,0.4675325,0.4415584,0.4285714,0.4025974,0.3246753,0
299,0.5,1,1,0.9480519,0.9090909,0.8441558,0.8181818,0.8051948,0.7532468,0.7402597,0.5714286,0.5454545,0.5324675,0.4415584,0.4155844,0.3376623,0.3116883,0
300,0.5,1,1,0.8311688,0.8181818,0.7792208,0.7662338,0.7402597,0.7142857,0.6623377,0.5974026,0.5454545,0.5324675,0.5194805,0.4155844,0.3506494,0.3246753,0
301,0.5,1,1,0.974026,0.8051948,0.7532468,0.7142857,0.7012987,0.6363636,0.5584416,0.5454545,0.4935065,0.4545455,0.4285714,0.4025974,0.3506494,0.3246753,0
302,0.5,1,1,0.987013,0.9350649,0.9090909,0.8961039,0.8311688,0.8181818,0.7792208,0.7272727,0.5584416,0.4805195,0.4545455,0.4285714,0.3896104,0.3376623,0
303,0.5,1,1,0.974026,0.8961039,0.8441558,0.6753247,0.6233766,0.5844156,0.5584416,0.5454545,0.4675325,0.4545455,0.4415584,0.4155844,0.3376623,0.02597403,0
304,0.5,1,1,0.9480519,0.9090909,0.7402597,0.7142857,0.6623377,0.6493506,0.5844156,0.5064935,0.4935065,0.4675325,0.4545455,0.4285714,0.3896104,0.02597403,0
305,0.5,1,1,0.974026,0.9220779,0.8701299,0.8051948,0.7922078,0.7532468,0.5844156,0.5714286,0.5584416,0.5454545,0.4545455,0.3766234,0.05194805,0.02597403,0
306,0.5,1,1,0.974026,0.8051948,0.7922078,0.7272727,0.6753247,0.6233766,0.5974026,0.5584416,0.5454545,0.5194805,0.4415584,0.4285714,0.3766234,0.2987013,0
307,0.5,1,1,0.9350649,0.9090909,0.8701299,0.8181818,0.8051948,0.6363636,0.5584416,0.5064935,0.4935065,0.4805195,0.4415584,0.4155844,0.3896104,0.3116883,0
308,0.5,1,1,0.961039,0.8961039,0.8701299,0.8181818,0.6493506,0.5974026,0.5844156,0.5584416,0.5454545,0.5324675,0.5194805,0.4935065,0.3246753,0.2987013,0
309,0.5,1,1,0.974026,0.8051948,0.7532468,0.7012987,0.6623377,0.5974026,0.5844156,0.5584416,0.5454545,0.5324675,0.5064935,0.4935065,0.4675325,0.4285714,0
310,0.5,1,1,0.9480519,0.9220779,0.7532468,0.6883117,0.6493506,0.6363636,0.6233766,0.5714286,0.4805195,0.4545455,0.4415584,0.4155844,0.4025974,0.3636364,0
311,0.5,1,1,0.9480519,0.9220779,0.8701299,0.8571429,0.6883117,0.6753247,0.6103896,0.5844156,0.5454545,0.5324675,0.5194805,0.4935065,0.4675325,0.3246753,0
312,0.5,1,1,0.974026,0.9090909,0.8571429,0.8441558,0.6753247,0.6623377,0.6493506,0.6233766,0.5844156,0.5714286,0.5454545,0.5324675,0.4805195,0.4415584,0
313,0.5,1,1,0.9480519,0.8961039,0.7272727,0.7142857,0.6883117,0.6623377,0.6233766,0.5584416,0.4675325,0.4545455,0.4415584,0.4285714,0.3506494,0.3246753,0
314,0.5,1,1,0.974026,0.8051948,0.7662338,0.7142857,0.6493506,0.6363636,0.5844156,0.5064935,0.4935065,0.4675325,0.4285714,0.4025974,0.3246753,0.02597403,0
315,0.5,1,1,0.974026,0.9090909,0.8571429,0.8181818,0.8051948,0.7532468,0.7402597,0.5714286,0.5454545,0.5324675,0.4415584,0.3896104,0.3636364,0.2987013,0
316,0.5,1,1,0.8311688,0.8051948,0.7662338,0.7402597,0.6883117,0.6363636,0.6233766,0.5584416,0.4805195,0.4675325,0.4545455,0.4285714,0.4155844,0.3116883,0
317,0.5,1,1,0.9350649,0.8831169,0.8441558,0.6753247,0.6493506,0.5974026,0.5844156,0.5714286,0.5584416,0.5454545,0.5194805,0.4935065,0.3246753,0.02597403,0
318,0.5,1,1,0.961039,0.7922078,0.7402597,0.7142857,0.6493506,0.6363636,0.6233766,0.5714286,0.4935065,0.4675325,0.4415584,0.3896104,0.05194805,0.02597403,0
319,0.5,1,1,0.974026,0.9220779,0.8831169,0.8181818,0.8051948,0.7922078,0.6233766,0.5714286,0.5584416,0.5324675,0.5194805,0.5064935,0.4675325,0.02597403,0
320,0.5,1,1,0.9480519,0.8831169,0.8571429,0.8051948,0.7922078,0.6233766,0.5844156,0.5714286,0.5454545,0.5324675,0.5194805,0.4805195,0.3246753,0.2987013,0
321,0.5,1,1,0.9350649,0.7662338,0.7142857,0.6753247,0.6233766,0.5974026,0.5844156,0.5714286,0.5584416,0.5454545,0.4545455,0.3766234,0.05194805,0.02597403,0
322,0.5,1,1,0.974026,0.8051948,0.7792208,0.7272727,0.7142857,0.6753247,0.6493506,0.6363636,0.6233766,0.6103896,0.5584416,0.4805195,0.3896104,0.3116883,0
323,0.5,1,1,0.9350649,0.7662338,0.7402597,0.7012987,0.6493506,0.5974026,0.5844156,0.5714286,0.5454545,0.5194805,0.5064935,0.4025974,0.3766234,0.2987013,0
324,0.5,1,1,0.961039,0.9350649,0.9090909,0.8571429,0.7922078,0.7402597,0.5714286,0.5584416,0.5454545,0.5324675,0.5194805,0.5064935,0.4935065,0.4675325,0
325,0.5,1,1,0.9480519,0.8961039,0.8831169,0.8441558,0.8181818,0.7922078,0.7272727,0.5584416,0.5454545,0.5324675,0.5194805,0.4935065,0.3376623,0.02597403,0
326,0.5,1,1,0.9480519,0.9220779,0.8571429,0.8181818,0.6493506,0.6363636,0.5844156,0.5714286,0.5584416,0.5454545,0.5194805,0.4935065,0.3506494,0.02597403,0
327,0.5,1,1,0.974026,0.961039,0.9090909,0.8441558,0.8181818,0.6493506,0.6103896,0.5974026,0.5844156,0.5714286,0.5194805,0.4025974,0.3246753,0.02597403,0
328,0.5,1,1,0.8311688,0.8181818,0.7792208,0.7272727,0.6753247,0.6103896,0.5844156,0.5714286,0.4935065,0.4805195,0.4545455,0.3766234,0.3506494,0.3246753,0
329,0.5,1,1,0.9480519,0.9220779,0.8571429,0.8181818,0.6493506,0.5974026,0.5844156,0.5714286,0.5584416,0.5324675,0.5194805,0.4025974,0.3376623,0.02597403,0
330,0.5,1,1,0.9480519,0.9220779,0.8701299,0.7922078,0.6233766,0.5844156,0.5194805,0.5064935,0.4805195,0.4675325,0.4415584,0.4155844,0.3246753,0.02597403,0
331,0.5,1,1,0.8311688,0.7922078,0.7402597,0.6883117,0.6753247,0.6493506,0.5844156,0.5714286,0.5584416,0.5324675,0.4415584,0.4285714,0.4025974,0.3116883,0
332,0.5,1,1,0.9350649,0.9220779,0.8831169,0.8571429,0.8051948,0.6363636,0.5844156,0.5714286,0.4935065,0.4805195,0.4545455,0.4155844,0.3376623,0.3116883,0
333,0.5,1,1,0.8311688,0.8051948,0.7922078,0.7402597,0.7012987,0.6883117,0.6233766,0.5714286,0.5584416,0.4805195,0.4545455,0.4415584,0.3636364,0.02597403,0
334,0.5,1,1,0.9480519,0.9220779,0.8571429,0.7792208,0.7272727,0.5584416,0.5194805,0.5064935,0.4935065,0.4805195,0.4675325,0.3636364,0.3376623,0.3116883,0
335,0.5,1,1,0.961039,0.7922078,0.7402597,0.6753247,0.6623377,0.6363636,0.5844156,0.5584416,0.5324675,0.5064935,0.4155844,0.4025974,0.3766234,0.3376623,0
336,0.5,1,1,0.974026,0.9220779,0.8571429,0.8441558,0.7922078,0.7792208,0.6103896,0.5714286,0.5584416,0.5324675,0.4545455,0.4285714,0.3896104,0.3376623,0
337,0.5,1,1,0.8311688,0.7662338,0.7402597,0.6883117,0.6493506,0.5974026,0.5844156,0.4935065,0.4805195,0.4545455,0.4285714,0.3636364,0.05194805,0.02597403,0
338,0.5,1,1,0.961039,0.9350649,0.7662338,0.6883117,0.6363636,0.6233766,0.5714286,0.5584416,0.5454545,0.5194805,0.4285714,0.4155844,0.3506494,0.3246753,0
339,0.5,1,1,0.9480519,0.7792208,0.7272727,0.7012987,0.6623377,0.6363636,0.6233766,0.6103896,0.5454545,0.5324675,0.5194805,0.4935065,0.3766234,0.3246753,0
340,0.5,1,1,0.9480519,0.9220779,0.8571429,0.6883117,0.6493506,0.6363636,0.6233766,0.5974026,0.5844156,0.5714286,0.5194805,0.4935065,0.4675325,0.4025974,0
341,0.5,1,1,0.974026,0.9350649,0.8831169,0.7142857,0.6623377,0.6363636,0.6233766,0.6103896,0.5454545,0.4675325,0.4545455,0.4285714,0.3376623,0.3116883,0
342,0.5,1,1,0.987013,0.9350649,0.7662338,0.7402597,0.6883117,0.6753247,0.6623377,0.6233766,0.5454545,0.4675325,0.4415584,0.4025974,0.3766234,0.2987013,0
343,0.5,1,1,0.974026,0.9350649,0.8831169,0.8311688,0.8181818,0.8051948,0.6363636,0.5714286,0.4935065,0.4805195,0.4545455,0.4285714,0.3376623,0.3116883,0
344,0.5,1,1,0.974026,0.961039,0.9090909,0.8701299,0.7012987,0.6363636,0.6233766,0.6103896,0.5584416,0.4545455,0.4285714,0.4025974,0.3896104,0.3246753,0
345,0.5,1,1,0.974026,0.9220779,0.7532468,0.7012987,0.6883117,0.6753247,0.6493506,0.6103896,0.5454545,0.5324675,0.5194805,0.3896104,0.3636364,0.3376623,0
346,0.5,1,1,0.974026,0.9090909,0.8961039,0.8441558,0.6753247,0.6623377,0.6103896,0.5714286,0.5454545,0.5324675,0.5194805,0.4935065,0.4675325,0.2987013,0
347,0.5,1,1,0.974026,0.8051948,0.7922078,0.7532468,0.6883117,0.6753247,0.6233766,0.5714286,0.5584416,0.5324675,0.5194805,0.4935065,0.4675325,0.2987013,0
348,0.5,1,1,0.9480519,0.8831169,0.8571429,0.7792208,0.7662338,0.5974026,0.5454545,0.4935065,0.4545455,0.4415584,0.4155844,0.3896104,0.3246753,0.2987013,0
349,0.5,1,1,0.9480519,0.8961039,0.8701299,0.7012987,0.6623377,0.6493506,0.6363636,0.5714286,0.4935065,0.4805195,0.4545455,0.4285714,0.3896104,0.3636364,0
350,0.5,1,1,0.8311688,0.7662338,0.7272727,0.7012987,0.6753247,0.6623377,0.5844156,0.5064935,0.4545455,0.4415584,0.4285714,0.4025974,0.3506494,0.02597403,0
351,0.5,1,1,0.974026,0.9220779,0.7532468,0.7402597,0.6753247,0.6623377,0.6233766,0.5714286,0.5454545,0.5324675,0.4545455,0.4155844,0.3246753,0.2987013,0
352,0.5,1,1,0.987013,0.961039,0.9220779,0.7532468,0.7402597,0.7272727,0.6753247,0.6103896,0.5584416,0.4805195,0.4545455,0.3636364,0.3376623,0.3116883,0
353,0.5,1,1,0.974026,0.8051948,0.7532468,0.7142857,0.6623377,0.5974026,0.5844156,0.5714286,0.5584416,0.5454545,0.5324675,0.4935065,0.4675325,0.02597403,0
354,0.5,1,1,0.974026,0.8051948,0.7532468,0.6883117,0.6493506,0.6363636,0.5844156,0.5584416,0.5454545,0.5324675,0.5064935,0.4935065,0.4675325,0.4285714,0
355,0.5,1,1,0.9480519,0.8961039,0.8701299,0.7012987,0.6623377,0.6493506,0.5844156,0.5714286,0.5584416,0.5324675,0.4545455,0.4285714,0.3376623,0.3116883,0
356,0.5,1,1,0.9350649,0.9090909,0.8961039,0.8441558,0.6753247,0.6233766,0.5844156,0.5714286,0.5454545,0.5324675,0.4415584,0.4155844,0.3376623,0.02597403,0
357,0.5,1,1,0.974026,0.8051948,0.7532468,0.7142857,0.6883117,0.6363636,0.6233766,0.5584416,0.5454545,0.5324675,0.5064935,0.4935065,0.4545455,0.4285714,0
358,0.5,1,1,0.9480519,0.9220779,0.8701299,0.8571429,0.7922078,0.6233766,0.6103896,0.5714286,0.5584416,0.5454545,0.5324675,0.4935065,0.05194805,0.02597403,0
